"","id","species","sex","date","relocs","behavior","temp","daily_dist"
"1","f10","afemo","f",2016-02-13,5,"base",24.3100769230769,29.0805020339641
"2","f10","afemo","f",2016-02-14,6,"base",24.9690961538462,2.131375520802
"3","f10","afemo","f",2016-02-15,6,"base",25.434,1.21876007278191
"4","f10","afemo","f",2016-02-16,5,"base",25.7012115384615,2.09748681513406
"5","f10","afemo","f",2016-02-17,6,"base",25.4579230769231,4.19329596244993
"6","f10","afemo","f",2016-02-18,6,"base",24.6873076923077,4.34208731112919
"7","f10","afemo","f",2016-02-19,5,"base",25.0747307692308,1.15373191880097
"8","f10","afemo","f",2016-02-20,6,"base",25.1080576923077,12.7617099025033
"9","f10","afemo","f",2016-02-21,5,"base",25.1138269230769,6.01947487699862
"10","f10","afemo","f",2016-02-22,6,"base",25.1374423076923,9.10597045469617
"11","f10","afemo","f",2016-02-23,5,"base",25.063,2.20560685043374
"12","f12","afemo","f",2016-02-18,5,"base",24.6873076923077,16.6237203508753
"13","f12","afemo","f",2016-02-19,5,"base",25.0747307692308,0.782842712449924
"14","f12","afemo","f",2016-02-20,5,"base",25.1080576923077,5.78777199101723
"15","f12","afemo","f",2016-02-21,5,"w_op_sex",25.1138269230769,7.25532984541729
"16","f12","afemo","f",2016-02-22,5,"w_op_sex",25.1374423076923,5.93596298487814
"17","f12","afemo","f",2016-02-23,5,"base",25.063,5.9705540787947
"18","f12","afemo","f",2016-02-24,5,"base",25.4807115384615,5.34007543510381
"19","f12","afemo","f",2016-02-25,5,"base",25.2731153846154,3.95607845009886
"20","f13","afemo","f",2016-02-19,5,"base",25.0747307692308,5.20715336777976
"21","f13","afemo","f",2016-02-20,5,"base",25.1080576923077,2.96102375210477
"22","f13","afemo","f",2016-02-21,5,"base",25.1138269230769,11.437830940482
"23","f13","afemo","f",2016-02-22,5,"base",25.1374423076923,10.2005330175518
"24","f13","afemo","f",2016-02-23,5,"base",25.063,16.5271203450917
"25","f13","afemo","f",2016-02-24,6,"w_op_sex",25.4807115384615,15.7001665631161
"26","f14","afemo","f",2016-03-03,6,"base",25.8668269230769,4.83844649167942
"27","f14","afemo","f",2016-03-04,5,"base",25.3151730769231,2.02280097183335
"28","f14","afemo","f",2016-03-05,5,"w_op_sex",25.3334807692308,3.03693935383277
"29","f14","afemo","f",2016-03-06,5,"base",25.7543653846154,2.44178500216363
"30","f14","afemo","f",2016-03-07,5,"w_op_sex",25.992,1.36883138056869
"31","f14","afemo","f",2016-03-08,5,"base",26.1193076923077,1.76502815399002
"32","f14","afemo","f",2016-03-09,5,"w_op_sex",25.2220384615385,5.36433858282716
"33","f14","afemo","f",2016-03-10,5,"base",25.34825,9.41794226330667
"34","f14","afemo","f",2016-03-11,6,"w_op_sex",24.5578846153846,12.5470237868949
"35","f14","afemo","f",2016-03-12,4,"w_op_sex",24.808,25.8345333633431
"36","f14","afemo","f",2016-03-13,3,"base",25.1152884615385,15.9657089825211
"37","f14","afemo","f",2016-03-14,5,"base",25.8607692307692,3.08862417618279
"38","f14","afemo","f",2016-03-15,5,"base",25.8836346153846,0.599070478466762
"39","f14","afemo","f",2016-03-16,6,"base",26.2543653846154,2.20239137779538
"40","f14","afemo","f",2016-03-17,6,"base",25.9010961538462,2.27776238442354
"41","f15","afemo","f",2016-03-03,6,"base",25.8668269230769,4.96665530437624
"42","f15","afemo","f",2016-03-04,5,"base",25.3151730769231,4.6692099353689
"43","f15","afemo","f",2016-03-05,6,"base",25.3334807692308,4.44832110093319
"44","f15","afemo","f",2016-03-06,5,"base",25.7543653846154,4.27070764889394
"45","f15","afemo","f",2016-03-07,5,"base",25.992,2.62058681555845
"46","f15","afemo","f",2016-03-08,6,"base",26.1193076923077,1.1478708664866
"47","f15","afemo","f",2016-03-09,5,"base",25.2220384615385,3.78312071362596
"48","f15","afemo","f",2016-03-10,5,"w_op_sex",25.34825,7.2319291002176
"49","f15","afemo","f",2016-03-11,5,"w_op_sex",24.5578846153846,7.30377224245925
"50","f15","afemo","f",2016-03-12,5,"base",24.808,9.56973306943324
"51","f15","afemo","f",2016-03-13,5,"w_op_sex",25.1152884615385,14.5184491373113
"52","f15","afemo","f",2016-03-14,5,"base",25.8607692307692,0.299999999930151
"53","f15","afemo","f",2016-03-15,5,"base",25.8836346153846,11.3980137667103
"54","f15","afemo","f",2016-03-16,6,"base",26.2543653846154,4.40935483484557
"55","f15","afemo","f",2016-03-17,5,"base",25.9010961538462,13.4732894139513
"56","f16","afemo","f",2016-03-03,6,"base",25.8668269230769,7.36813776018687
"57","f16","afemo","f",2016-03-04,5,"base",25.3151730769231,6.76119698932185
"58","f16","afemo","f",2016-03-05,5,"w_op_sex",25.3334807692308,24.2514727436821
"59","f16","afemo","f",2016-03-06,5,"w_op_sex",25.7543653846154,23.4579504875013
"60","f16","afemo","f",2016-03-07,5,"w_op_sex",25.992,7.26626030841174
"61","f16","afemo","f",2016-03-08,5,"base",26.1193076923077,0.930056307961523
"62","f16","afemo","f",2016-03-09,4,"base",25.2220384615385,8.88932804903256
"63","f16","afemo","f",2016-03-10,5,"base",25.34825,25.8294670840632
"64","f16","afemo","f",2016-03-11,5,"base",24.5578846153846,13.0577192412884
"65","f16","afemo","f",2016-03-12,5,"base",24.808,6.76468827050793
"66","f16","afemo","f",2016-03-13,5,"base",25.1152884615385,15.4073762232501
"67","f16","afemo","f",2016-03-14,5,"base",25.8607692307692,3.3646646478554
"68","f16","afemo","f",2016-03-15,5,"base",25.8836346153846,0.582842712537649
"69","f16","afemo","f",2016-03-16,6,"base",26.2543653846154,7.64775655810298
"70","f16","afemo","f",2016-03-17,5,"w_op_sex",25.9010961538462,20.1536429692143
"71","f17","afemo","f",2016-03-04,5,"base",25.3151730769231,5.40561489223334
"72","f17","afemo","f",2016-03-05,5,"base",25.3334807692308,8.465595590036
"73","f17","afemo","f",2016-03-06,5,"base",25.7543653846154,4.12967228262111
"74","f17","afemo","f",2016-03-07,5,"base",25.992,2.82257009057266
"75","f18","afemo","f",2016-03-04,5,"base",25.3151730769231,5.08744733174623
"76","f18","afemo","f",2016-03-05,6,"base",25.3334807692308,1.75467743306055
"77","f18","afemo","f",2016-03-06,5,"base",25.7543653846154,1.2841619252725
"78","f18","afemo","f",2016-03-07,5,"base",25.992,1.27585337198996
"79","f18","afemo","f",2016-03-08,4,"base",26.1193076923077,3.70152003697902
"80","f18","afemo","f",2016-03-09,5,"base",25.2220384615385,7.97048885736002
"81","f18","afemo","f",2016-03-10,5,"w_op_sex",25.34825,10.2095421156814
"82","f18","afemo","f",2016-03-11,6,"w_op_sex",24.5578846153846,11.791488053632
"83","f18","afemo","f",2016-03-12,5,"w_op_sex",24.808,1.96142715788195
"84","f18","afemo","f",2016-03-13,5,"base",25.1152884615385,7.53208607263397
"85","f18","afemo","f",2016-03-14,5,"base",25.8607692307692,3.25481866313396
"86","f18","afemo","f",2016-03-15,5,"base",25.8836346153846,2.98889190456887
"87","f18","afemo","f",2016-03-16,6,"base",26.2543653846154,10.7980692153694
"88","f18","afemo","f",2016-03-17,6,"base",25.9010961538462,6.58585111307798
"89","f19","afemo","f",2016-03-04,5,"base",25.3151730769231,1.04721359558695
"90","f19","afemo","f",2016-03-05,5,"w_op_sex",25.3334807692308,6.44614647222452
"91","f19","afemo","f",2016-03-06,5,"base",25.7543653846154,4.7127333739052
"92","f19","afemo","f",2016-03-07,5,"base",25.992,1.11529824461437
"93","f19","afemo","f",2016-03-08,5,"base",26.1193076923077,1.4773387166119
"94","f19","afemo","f",2016-03-09,5,"base",25.2220384615385,3.8787822119604
"95","f19","afemo","f",2016-03-10,5,"base",25.34825,3.92395255802154
"96","f19","afemo","f",2016-03-11,5,"base",24.5578846153846,1.51138104101054
"97","f20","afemo","f",2016-03-05,6,"base",25.3334807692308,3.49689705243631
"98","f20","afemo","f",2016-03-06,5,"base",25.7543653846154,7.00946070122383
"99","f20","afemo","f",2016-03-07,5,"base",25.992,0.647213595543776
"100","f20","afemo","f",2016-03-08,5,"base",26.1193076923077,2.32654543437616
"101","f20","afemo","f",2016-03-09,5,"base",25.2220384615385,4.47674718919851
"102","f20","afemo","f",2016-03-10,5,"w_op_sex",25.34825,28.8174647207507
"103","f20","afemo","f",2016-03-11,7,"w_op_sex",24.5578846153846,28.6031990060376
"104","f20","afemo","f",2016-03-12,5,"base",24.808,4.61248322625517
"105","f20","afemo","f",2016-03-13,5,"base",25.1152884615385,3.10384048095729
"106","f20","afemo","f",2016-03-14,5,"base",25.8607692307692,4.82294479214975
"107","f20","afemo","f",2016-03-15,5,"base",25.8836346153846,1.73071357902559
"108","f20","afemo","f",2016-03-16,6,"base",26.2543653846154,2.04822792306396
"109","f20","afemo","f",2016-03-17,5,"base",25.9010961538462,20.8335833068464
"110","f20","afemo","f",2016-03-18,7,"w_op_sex",25.8256538461538,11.4859334221268
"111","f20","afemo","f",2016-03-19,6,"base",25.6839230769231,19.9689591091309
"112","f21","afemo","f",2016-03-06,5,"base",25.7543653846154,1.87028442479912
"113","f21","afemo","f",2016-03-07,5,"base",25.992,1.43152601059005
"114","f21","afemo","f",2016-03-08,5,"base",26.1193076923077,1.20486271785769
"115","f21","afemo","f",2016-03-09,5,"w_op_sex",25.2220384615385,19.2058212123398
"116","f21","afemo","f",2016-03-10,6,"base",25.34825,4.70718081901988
"117","f21","afemo","f",2016-03-11,5,"base",24.5578846153846,7.58589212953753
"118","f21","afemo","f",2016-03-12,5,"base",24.808,4.10123444853899
"119","f21","afemo","f",2016-03-13,3,"base",25.1152884615385,9.27152833331067
"120","f21","afemo","f",2016-03-14,5,"base",25.8607692307692,6.61684640045234
"121","f21","afemo","f",2016-03-15,5,"w_op_sex",25.8836346153846,1.49111896542967
"122","f21","afemo","f",2016-03-16,6,"base",26.2543653846154,3.07237130090554
"123","f21","afemo","f",2016-03-17,6,"base",25.9010961538462,6.50772850312479
"124","f22","afemo","f",2016-03-12,5,"base",24.808,7.24521398088562
"125","f22","afemo","f",2016-03-13,5,"base",25.1152884615385,4.07875765026618
"126","f22","afemo","f",2016-03-14,5,"base",25.8607692307692,9.67320489798485
"127","f22","afemo","f",2016-03-15,5,"w_op_sex",25.8836346153846,10.6695291981422
"128","f22","afemo","f",2016-03-16,6,"base",26.2543653846154,3.07142634423966
"129","f22","afemo","f",2016-03-17,6,"base",25.9010961538462,15.1855896981166
"130","f22","afemo","f",2016-03-18,7,"base",25.8256538461538,10.8991292417116
"131","f22","afemo","f",2016-03-19,6,"w_op_sex",25.6839230769231,16.257174350876
"132","f3","afemo","f",2016-02-09,6,"w_op_sex",26.0165,10.1087313786541
"133","f3","afemo","f",2016-02-10,6,"w_op_sex",25.4320769230769,24.5295792767506
"134","f3","afemo","f",2016-02-11,6,"base",25.5321153846154,3.3191024785595
"135","f3","afemo","f",2016-02-12,5,"base",25.2355769230769,3.38722075997939
"136","f3","afemo","f",2016-02-13,5,"base",24.3100769230769,6.65389614548109
"137","f3","afemo","f",2016-02-14,6,"base",24.9690961538462,12.7194857504692
"138","f3","afemo","f",2016-02-15,6,"base",25.434,7.06137276954586
"139","f3","afemo","f",2016-02-16,5,"base",25.7012115384615,5.4723469203728
"140","f3","afemo","f",2016-02-17,5,"base",25.4579230769231,4.76156831640668
"141","f3","afemo","f",2016-02-18,6,"base",24.6873076923077,12.6411262623859
"142","f3","afemo","f",2016-02-19,5,"w_op_sex",25.0747307692308,12.003903438194
"143","f3","afemo","f",2016-02-20,5,"w_op_sex",25.1080576923077,22.6381514732334
"144","f3","afemo","f",2016-02-21,5,"base",25.1138269230769,3.19080918700318
"145","f5","afemo","f",2016-02-11,6,"base",25.5321153846154,5.3664236376723
"146","f5","afemo","f",2016-02-12,5,"base",25.2355769230769,10.9463804952394
"147","f5","afemo","f",2016-02-13,5,"base",24.3100769230769,9.39014653834572
"148","f5","afemo","f",2016-02-14,5,"base",24.9690961538462,8.97409474146879
"149","f5","afemo","f",2016-02-15,6,"base",25.434,5.33159747089925
"150","f5","afemo","f",2016-02-16,5,"base",25.7012115384615,8.34977366207258
"151","f5","afemo","f",2016-02-17,5,"base",25.4579230769231,3.08968209080301
"152","f5","afemo","f",2016-02-18,6,"base",24.6873076923077,7.9296491357209
"153","f5","afemo","f",2016-02-19,5,"base",25.0747307692308,22.7367855091125
"154","f5","afemo","f",2016-02-20,6,"base",25.1080576923077,9.61653595247431
"155","f5","afemo","f",2016-02-21,5,"base",25.1138269230769,13.6618376528024
"156","f5","afemo","f",2016-02-22,5,"base",25.1374423076923,11.956679476272
"157","f5","afemo","f",2016-02-23,6,"w_op_sex",25.063,23.694059250794
"158","f5","afemo","f",2016-02-24,5,"base",25.4807115384615,3.96687274968532
"159","f6","afemo","f",2016-02-12,5,"base",25.2355769230769,11.8713622717311
"160","f6","afemo","f",2016-02-13,5,"base",24.3100769230769,9.53940954080951
"161","f6","afemo","f",2016-02-14,5,"base",24.9690961538462,5.10975568496358
"162","f6","afemo","f",2016-02-15,5,"base",25.434,4.26668203693794
"163","f6","afemo","f",2016-02-16,5,"base",25.7012115384615,4.45898922583835
"164","f6","afemo","f",2016-02-17,5,"base",25.4579230769231,3.58827187893822
"165","f6","afemo","f",2016-02-18,5,"base",24.6873076923077,14.7179367638427
"166","f6","afemo","f",2016-02-19,6,"pool_move",25.0747307692308,28.3266076456014
"167","f6","afemo","f",2016-02-20,6,"w_op_sex",25.1080576923077,13.0677809484451
"168","f6","afemo","f",2016-02-21,6,"w_op_sex",25.1138269230769,12.7629489096911
"169","f6","afemo","f",2016-02-22,5,"base",25.1374423076923,10.1471623647067
"170","f6","afemo","f",2016-02-23,5,"base",25.063,5.91450282555769
"171","f6","afemo","f",2016-02-24,5,"w_op_sex",25.4807115384615,8.60509995631244
"172","f6","afemo","f",2016-02-25,5,"base",25.2731153846154,15.7399667472145
"173","f8","afemo","f",2016-02-12,5,"base",25.2355769230769,1.24812334352961
"174","f8","afemo","f",2016-02-13,5,"base",24.3100769230769,3.29705627492239
"175","f8","afemo","f",2016-02-14,5,"base",24.9690961538462,0.747870866547559
"176","f8","afemo","f",2016-02-15,6,"base",25.434,0.400000000081491
"177","f8","afemo","f",2016-02-16,6,"base",25.7012115384615,5.60147027032188
"178","f9","afemo","f",2016-02-12,5,"base",25.2355769230769,7.89859879471969
"179","f9","afemo","f",2016-02-13,5,"base",24.3100769230769,5.58935781378946
"180","f9","afemo","f",2016-02-14,5,"base",24.9690961538462,1.57330440701087
"181","f9","afemo","f",2016-02-15,5,"base",25.434,2.06645830161019
"182","m1","afemo","m",2018-03-19,4,"base",24.946,7.05648452972554
"183","m1","afemo","m",2018-03-20,4,"base",25.0095384615385,9.27422785238775
"184","m1","afemo","m",2018-03-21,4,"base",25.2320064102564,7.69512107901767
"185","m1","afemo","m",2018-03-22,4,"base",25.5204871794872,11.1506909625799
"186","m1","afemo","m",2018-03-24,3,"base",24.0938525641026,10.1127330670104
"187","m1","afemo","m",2018-03-25,4,"base",24.2184358974359,4.35029487839634
"188","m1","afemo","m",2018-03-26,4,"w_op_sex",24.4937051282051,8.80463939900836
"189","m1","afemo","m",2018-03-27,4,"w_op_sex",25.4380897435897,12.5442061224136
"190","m1","afemo","m",2018-03-28,5,"base",26.0051474358974,6.41660674778213
"191","m1","afemo","m",2018-03-29,4,"base",25.4237435897436,7.71786788390942
"192","m1","afemo","m",2018-03-30,4,"base",25.700641025641,5.75930388919045
"193","m1","afemo","m",2018-03-31,4,"base",24.2910897435897,27.2828399906581
"194","m1","afemo","m",2018-04-01,5,"pool_move",24.2435,90.1145923995001
"195","m10","afemo","m",2018-04-06,4,"w_op_sex",24.4117179487179,6.4467274605013
"196","m10","afemo","m",2018-04-07,4,"w_op_sex",23.6758269230769,16.8279204953809
"197","m10","afemo","m",2018-04-08,4,"base",24.7805769230769,4.64485266139717
"198","m10","afemo","m",2018-04-09,4,"base",25.031391025641,9.39543422844466
"199","m10","afemo","m",2018-04-10,4,"base",25.2441025641026,6.6503119501599
"200","m10","afemo","m",2018-04-11,4,"w_op_sex",24.8162820512821,18.8042870257142
"201","m10","afemo","m",2018-04-12,4,"base",24.0823397435897,18.9666468732966
"202","m10","afemo","m",2018-04-13,4,"base",24.7245320512821,4.17439504561954
"203","m10","afemo","m",2018-04-14,4,"base",24.23875,15.2393675757608
"204","m10","afemo","m",2018-04-15,4,"base",24.6206153846154,16.1219799537953
"205","m10","afemo","m",2018-04-16,4,"base",24.9670641025641,9.87216685714569
"206","m10","afemo","m",2018-04-17,4,"base",25.3427692307692,16.7479299653598
"207","m11","afemo","m",2018-04-06,4,"base",24.4117179487179,1.38566011125762
"208","m11","afemo","m",2018-04-07,4,"base",23.6758269230769,9.3820953053215
"209","m11","afemo","m",2018-04-08,5,"base",24.7805769230769,42.8371639777715
"210","m11","afemo","m",2018-04-09,4,"base",25.031391025641,9.53231484376581
"211","m11","afemo","m",2018-04-10,4,"base",25.2441025641026,13.6974253366441
"212","m11","afemo","m",2018-04-11,4,"base",24.8162820512821,14.2634253292478
"213","m11","afemo","m",2018-04-12,4,"base",24.0823397435897,29.7431618220906
"214","m11","afemo","m",2018-04-13,4,"base",24.7245320512821,32.8611043365016
"215","m11","afemo","m",2018-04-14,4,"base",24.23875,16.1084645272064
"216","m11","afemo","m",2018-04-15,4,"base",24.6206153846154,11.9211350226725
"217","m11","afemo","m",2018-04-16,4,"base",24.9670641025641,13.1652293762864
"218","m11","afemo","m",2018-04-17,4,"base",25.3427692307692,8.45422635547305
"219","m12","afemo","m",2018-04-07,4,"base",23.6758269230769,10.6256031325104
"220","m12","afemo","m",2018-04-08,4,"w_op_sex",24.7805769230769,11.1258063510342
"221","m12","afemo","m",2018-04-09,4,"base",25.031391025641,16.5394824260956
"222","m12","afemo","m",2018-04-10,4,"base",25.2441025641026,3.83836120251966
"223","m12","afemo","m",2018-04-11,4,"base",24.8162820512821,4.79086135787884
"224","m12","afemo","m",2018-04-12,4,"base",24.0823397435897,7.04812424258791
"225","m12","afemo","m",2018-04-13,3,"w_op_sex",24.7245320512821,14.4333843537199
"226","m12","afemo","m",2018-04-14,4,"base",24.23875,9.31715997244752
"227","m12","afemo","m",2018-04-15,4,"base",24.6206153846154,7.39330678241409
"228","m12","afemo","m",2018-04-16,4,"base",24.9670641025641,26.0713538200622
"229","m12","afemo","m",2018-04-17,4,"base",25.3427692307692,10.5718719206922
"230","m2","afemo","m",2018-03-19,4,"base",24.946,13.2509532192446
"231","m2","afemo","m",2018-03-20,4,"base",25.0095384615385,6.21148592678996
"232","m2","afemo","m",2018-03-21,4,"base",25.2320064102564,6.95867433402091
"233","m2","afemo","m",2018-03-22,4,"base",25.5204871794872,6.75383418484292
"234","m2","afemo","m",2018-03-23,4,"base",25.5957179487179,6.99896290350469
"235","m2","afemo","m",2018-03-24,4,"w_op_sex",24.0938525641026,15.4779410922576
"236","m2","afemo","m",2018-03-25,6,"pool_move",24.2184358974359,186.397108041657
"237","m2","afemo","m",2018-03-26,4,"base",24.4937051282051,14.2946240518668
"238","m2","afemo","m",2018-03-27,5,"base",25.4380897435897,16.8865253935171
"239","m2","afemo","m",2018-03-28,4,"base",26.0051474358974,10.8230497228389
"240","m2","afemo","m",2018-03-29,4,"base",25.4237435897436,7.68025829113104
"241","m2","afemo","m",2018-03-30,4,"base",25.700641025641,6.61784699281099
"242","m2","afemo","m",2018-03-31,6,"pool_move",24.2910897435897,83.0006890379184
"243","m2","afemo","m",2018-04-01,4,"base",24.2435,9.9133495688743
"244","m3","afemo","m",2018-03-19,6,"pool_move",24.946,93.8782787420856
"245","m3","afemo","m",2018-03-20,4,"w_op_sex",25.0095384615385,22.0034656184217
"246","m3","afemo","m",2018-03-21,4,"base",25.2320064102564,10.9944609584748
"247","m3","afemo","m",2018-03-22,4,"base",25.5204871794872,10.8592897289664
"248","m3","afemo","m",2018-03-23,4,"base",25.5957179487179,11.8640505829895
"249","m3","afemo","m",2018-03-24,4,"base",24.0938525641026,19.9074719371927
"250","m3","afemo","m",2018-03-25,4,"base",24.2184358974359,23.9796807350649
"251","m3","afemo","m",2018-03-26,4,"base",24.4937051282051,16.6089718170182
"252","m3","afemo","m",2018-03-27,5,"base",25.4380897435897,12.4285825289448
"253","m3","afemo","m",2018-03-28,5,"base",26.0051474358974,35.6903896617085
"254","m3","afemo","m",2018-03-29,4,"base",25.4237435897436,17.9735439631454
"255","m3","afemo","m",2018-03-30,4,"base",25.700641025641,5.66223997099078
"256","m3","afemo","m",2018-03-31,4,"base",24.2910897435897,34.9899245223014
"257","m4","afemo","m",2018-03-20,4,"base",25.0095384615385,0.657649122274021
"258","m4","afemo","m",2018-03-21,7,"pool_move",25.2320064102564,132.654710935748
"259","m4","afemo","m",2018-03-22,4,"base",25.5204871794872,6.01626208842522
"260","m4","afemo","m",2018-03-23,4,"base",25.5957179487179,17.3100187185645
"261","m4","afemo","m",2018-03-24,4,"base",24.0938525641026,17.7510008996941
"262","m4","afemo","m",2018-03-25,4,"base",24.2184358974359,11.334702895646
"263","m4","afemo","m",2018-03-26,4,"base",24.4937051282051,1.44337919846814
"264","m4","afemo","m",2018-03-27,4,"base",25.4380897435897,6.24894262444022
"265","m4","afemo","m",2018-03-28,4,"base",26.0051474358974,10.7016866578463
"266","m4","afemo","m",2018-03-29,4,"base",25.4237435897436,7.11826744839722
"267","m4","afemo","m",2018-03-30,4,"base",25.700641025641,9.18635348832951
"268","m4","afemo","m",2018-03-31,5,"pool_move",24.2910897435897,101.617007210503
"269","m4","afemo","m",2018-04-01,4,"base",24.2435,19.7040416000018
"270","m5","afemo","m",2018-03-20,4,"base",25.0095384615385,6.34506861045596
"271","m5","afemo","m",2018-03-21,4,"w_op_sex",25.2320064102564,9.21321911945894
"272","m5","afemo","m",2018-03-22,4,"base",25.5204871794872,14.6634582725204
"273","m5","afemo","m",2018-03-23,4,"base",25.5957179487179,11.6201840341318
"274","m5","afemo","m",2018-03-24,4,"w_op_sex",24.0938525641026,19.0739537481509
"275","m5","afemo","m",2018-03-25,4,"w_op_sex",24.2184358974359,25.5878448758866
"276","m5","afemo","m",2018-03-26,4,"base",24.4937051282051,5.62744286299392
"277","m5","afemo","m",2018-03-27,4,"base",25.4380897435897,6.14241005891707
"278","m5","afemo","m",2018-03-28,4,"base",26.0051474358974,1.75241746962865
"279","m5","afemo","m",2018-03-29,4,"base",25.4237435897436,13.6791266876661
"280","m5","afemo","m",2018-03-30,4,"w_op_sex",25.700641025641,15.5902568236538
"281","m5","afemo","m",2018-03-31,4,"base",24.2910897435897,16.9292496422599
"282","m5","afemo","m",2018-04-01,5,"pool_move",24.2435,112.879001860748
"283","m6","afemo","m",2018-03-27,4,"base",25.4380897435897,16.0995741328101
"284","m6","afemo","m",2018-03-28,4,"base",26.0051474358974,7.1730787063746
"285","m6","afemo","m",2018-03-29,4,"base",25.4237435897436,14.6852027148042
"286","m6","afemo","m",2018-03-30,4,"base",25.700641025641,5.55922773771409
"287","m6","afemo","m",2018-03-31,4,"base",24.2910897435897,21.633825164437
