"","id","date","time","sex","x","y","year"
"1","Dt001",2009-01-09,1545,"female",313825.316043,447144.993164,2009
"2","Dt001",2011-01-17,1600,"female",313827.932798,447137.730356,2011
"3","Dt001",2011-01-30,1400,"female",313830.335537,447132.77301,2011
"4","Dt001",2011-02-20,950,"female",313825.412354,447148.808922,2011
"5","Dt001",2011-03-02,0,"female",313820.174475,447142.616147,2011
"6","Dt001",2011-03-03,1210,"female",313825.017079,447148.631809,2011
"7","Dt001",2011-03-04,1010,"female",313825.666879,447146.643739,2011
"8","Dt001",2011-03-05,1100,"female",313823.928381,447146.338034,2011
"9","Dt001",2011-03-06,1320,"female",313825.378859,447145.964786,2011
"10","Dt001",2011-03-13,1130,"female",313823.646462,447154.870962,2011
"11","Dt001",2011-05-23,1340,"female",313825.361536,447146.805511,2011
"12","Dt003",2009-01-09,1624,"female",313692.459728,447460.542124,2009
"13","Dt003",2009-01-10,1336,"female",313693.306693,447460.659929,2009
"14","Dt003",2009-01-11,952,"female",313694.641396,447459.584778,2009
"15","Dt003",2009-01-13,1327,"female",313695.308268,447468.379677,2009
"16","Dt003",2009-01-15,1030,"female",313693.407533,447460.533872,2009
"17","Dt003",2009-01-17,1650,"female",313696.305978,447461.010635,2009
"18","Dt003",2009-01-19,1533,"female",313695.273705,447459.467438,2009
"19","Dt003",2009-01-20,1030,"female",313691.220854,447461.700478,2009
"20","Dt003",2009-01-23,1616,"female",313695.098433,447459.533536,2009
"21","Dt003",2009-01-25,0,"female",313696.385617,447460.172323,2009
"22","Dt003",2009-01-27,0,"female",313700.07288,447467.031513,2009
"23","Dt003",2009-01-30,1732,"female",313691.653171,447461.889039,2009
"24","Dt003",2009-01-31,1639,"female",313691.888428,447465.673708,2009
"25","Dt003",2009-02-03,1334,"female",313696.361785,447468.091817,2009
"26","Dt003",2009-02-04,0,"female",313690.589109,447460.759161,2009
"27","Dt003",2009-02-05,1330,"female",313691.513241,447459.920946,2009
"28","Dt003",2009-02-06,0,"female",313692.512588,447460.593987,2009
"29","Dt003",2009-02-07,1150,"female",313696.373746,447459.531007,2009
"30","Dt003",2009-02-09,1430,"female",313693.51076,447461.22091,2009
"31","Dt003",2009-02-10,1310,"female",313693.615409,447460.715487,2009
"32","Dt003",2009-02-13,1649,"female",313690.589109,447460.759161,2009
"33","Dt003",2009-02-14,1320,"female",313693.259009,447460.530605,2009
"34","Dt003",2009-02-16,1256,"female",313695.878991,447458.885545,2009
"35","Dt003",2010-01-21,0,"female",313694.876856,447459.302899,2010
"36","Dt003",2010-01-24,0,"female",313690.858503,447460.853149,2010
"37","Dt003",2010-01-31,0,"female",313691.675578,447466.25449,2010
"38","Dt003",2010-02-17,0,"female",313694.437978,447467.304514,2010
"39","Dt003",2010-02-18,0,"female",313691.507334,447458.130264,2010
"40","Dt003",2010-02-26,0,"female",313694.996283,447457.057307,2010
"41","Dt003",2010-03-06,1515,"female",313694.534373,447461.131933,2010
"42","Dt003",2010-03-09,0,"female",313745.201018,447612.279842,2010
"43","Dt003",2011-01-20,1025,"female",313696.859535,447460.855301,2011
"44","Dt003",2011-01-24,925,"female",313693.486832,447459.36899,2011
"45","Dt003",2011-01-30,1320,"female",313690.338556,447460.42185,2011
"46","Dt003",2011-02-01,1355,"female",313690.266922,447453.152684,2011
"47","Dt003",2011-02-03,1030,"female",313694.702034,447471.171957,2011
"48","Dt003",2011-02-07,1210,"female",313695.193582,447466.681704,2011
"49","Dt003",2011-02-12,1545,"female",313688.27412,447465.087204,2011
"50","Dt003",2011-02-18,1610,"female",313691.00482,447458.618657,2011
"51","Dt003",2011-02-19,1650,"female",313690.391941,447459.710203,2011
"52","Dt003",2011-02-21,1330,"female",313692.806645,447466.919802,2011
"53","Dt003",2011-02-24,1555,"female",313699.042672,447464.646927,2011
"54","Dt003",2011-03-03,1250,"female",313691.65898,447466.365405,2011
"55","Dt003",2011-03-07,1405,"female",313697.440629,447462.261258,2011
"56","Dt003",2011-03-10,1340,"female",313694.825664,447471.185535,2011
"57","Dt003",2011-03-11,1420,"female",313691.600702,447466.300919,2011
"58","Dt003",2011-03-18,1340,"female",313688.066023,447466.164519,2011
"59","Dt003",2011-03-21,1500,"female",313691.230251,447468.340075,2011
"60","Dt003",2011-03-26,1045,"female",313702.365499,447457.346279,2011
"61","Dt003",2011-03-28,1445,"female",313689.715987,447461.010965,2011
"62","Dt003",2011-04-03,1400,"female",313696.63356,447460.897404,2011
"63","Dt003",2011-04-05,1820,"female",313695.122027,447466.717728,2011
"64","Dt003",2011-04-17,1115,"female",313692.541163,447464.734078,2011
"65","Dt003",2011-04-19,1050,"female",313692.655052,447466.388136,2011
"66","Dt003",2011-04-26,1710,"female",313696.154506,447463.756924,2011
"67","Dt003",2011-05-01,1505,"female",313695.421339,447467.001621,2011
"68","Dt003",2011-05-09,1300,"female",313697.617765,447462.121445,2011
"69","Dt003",2011-05-10,0,"female",313693.848772,447464.820802,2011
"70","Dt003",2011-05-11,1210,"female",313691.674088,447466.646217,2011
"71","Dt003",2011-05-13,835,"female",313696.802291,447461.723685,2011
"72","Dt003",2011-05-14,1520,"female",313698.976197,447462.873133,2011
"73","Dt003",2011-05-15,1115,"female",313703.029156,447459.327739,2011
"74","Dt003",2011-05-16,1345,"female",313695.895753,447466.27113,2011
"75","Dt003",2011-05-17,1200,"female",313696.450116,447462.737751,2011
"76","Dt003",2011-05-26,0,"female",313688.934946,447459.862323,2011
"77","Dt003",2011-05-27,1050,"female",313689.308949,447459.940105,2011
"78","Dt003",2011-05-28,0,"female",313688.743394,447459.726499,2011
"79","Dt003",2011-05-29,1505,"female",313689.629655,447459.134935,2011
"80","Dt003",2011-06-04,0,"female",313689.170144,447459.561301,2011
"81","Dt004",2009-01-09,1624,"male",313692.407458,447460.542559,2009
"82","Dt004",2009-01-11,939,"male",313692.744122,447437.18987,2009
"83","Dt004",2009-01-23,1539,"male",313693.259217,447457.041003,2009
"84","Dt004",2009-01-29,1500,"male",313691.267696,447462.390864,2009
"85","Dt004",2009-02-04,1123,"male",313693.223474,447453.444464,2009
"86","Dt004",2009-02-07,1150,"male",313696.373746,447459.531007,2009
"87","Dt004",2009-02-09,1500,"male",313693.594771,447460.957608,2009
"88","Dt004",2009-02-10,1310,"male",313693.468092,447461.031546,2009
"89","Dt004",2009-02-17,1330,"male",313700.728142,447446.330312,2009
"90","Dt005",2009-01-09,1624,"male",313690.517276,447459.456086,2009
"91","Dt005",2009-01-20,1030,"male",313690.420053,447462.311294,2009
"92","Dt005",2009-01-29,1628,"male",313692.205095,447466.638202,2009
"93","Dt005",2009-02-07,1515,"male",313690.823944,447462.661607,2009
"94","Dt005",2009-02-09,1530,"male",313693.425488,447460.873756,2009
"95","Dt005",2009-02-16,1254,"male",313694.223468,447459.615104,2009
"96","Dt005",2009-02-17,1350,"male",313700.985795,447446.342936,2009
"97","Dt005",2010-02-13,0,"male",313699.497616,447433.920572,2010
"98","Dt005",2011-02-03,1410,"male",313691.371795,447462.537255,2011
"99","Dt005",2011-03-13,1155,"male",313691.737901,447465.124231,2011
"100","Dt005",2011-04-05,1822,"male",313695.145887,447466.673786,2011
"101","Dt005",2011-05-01,1500,"male",313688.196011,447466.479429,2011
"102","Dt005",2011-05-10,820,"male",313702.68496,447460.963498,2011
"103","Dt006",2009-01-09,1656,"male",313711.221871,447514.65282,2009
"104","Dt006",2009-01-16,1239,"male",313713.679445,447511.778201,2009
"105","Dt007",2009-01-09,1656,"female",313711.143723,447514.775217,2009
"106","Dt007",2009-01-11,1038,"female",313692.856813,447491.784014,2009
"107","Dt007",2009-01-18,1246,"female",313712.058141,447514.629107,2009
"108","Dt007",2009-01-22,1235,"female",313711.742132,447515.155707,2009
"109","Dt007",2009-01-25,1617,"female",313697.520306,447504.295161,2009
"110","Dt007",2009-02-06,0,"female",313695.759768,447502.067586,2009
"111","Dt007",2009-02-12,1756,"female",313710.021427,447507.04877,2009
"112","Dt007",2010-01-24,0,"female",313725.654515,447529.672134,2010
"113","Dt008",2009-01-09,1710,"male",313683.30776,447405.286523,2009
"114","Dt008",2011-02-05,0,"male",313718.831095,447349.014974,2011
"115","Dt008",2011-05-14,1550,"male",313692.255926,447379.984072,2011
"116","Dt009",2009-01-09,1710,"female",313683.230397,447405.500108,2009
"117","Dt009",2009-02-14,1330,"female",313683.210777,447405.595533,2009
"118","Dt010",2009-01-09,1721,"male",313699.040628,447343.213084,2009
"119","Dt010",2009-01-14,1744,"male",313701.871415,447346.998606,2009
"120","Dt010",2009-01-18,1623,"male",313701.265997,447346.670573,2009
"121","Dt010",2009-01-19,1650,"male",313701.871443,447346.968499,2009
"122","Dt010",2009-02-04,1810,"male",313701.563416,447346.889684,2009
"123","Dt010",2009-02-14,1808,"male",313702.874507,447346.951199,2009
"124","Dt010",2009-02-17,1550,"male",313700.946459,447446.487738,2009
"125","Dt010",2010-02-23,1140,"male",313701.488929,447357.718642,2010
"126","Dt010",2010-02-24,1115,"male",313701.415151,447358.391453,2010
"127","Dt010",2010-03-09,1635,"male",313702.493536,447353.299029,2010
"128","Dt011",2009-01-09,1721,"male",313699.063764,447343.229623,2009
"129","Dt011",2011-02-05,0,"male",313709.823708,447342.613161,2011
"130","Dt012",2009-01-10,1005,"male",313699.040628,447343.213084,2009
"131","Dt012",2009-02-15,1145,"male",313708.417004,447307.489214,2009
"132","Dt012",2010-01-25,0,"male",313700.932622,447358.131199,2010
"133","Dt012",2010-02-06,1431,"male",313701.015333,447358.372611,2010
"134","Dt012",2010-02-16,1230,"male",313700.873248,447358.033434,2010
"135","Dt012",2010-02-18,0,"male",313701.9124,447358.772825,2010
"136","Dt012",2010-02-23,1155,"male",313701.534589,447358.671666,2010
"137","Dt012",2010-02-25,1650,"male",313699.362571,447358.444779,2010
"138","Dt013",2009-01-10,1109,"male",313688.484271,447382.495952,2009
"139","Dt013",2009-02-18,1200,"male",313700.963501,447446.423236,2009
"140","Dt014",2009-01-10,1203,"male",313690.799964,447436.354042,2009
"141","Dt014",2010-01-25,0,"male",313693.41966,447460.091699,2010
"142","Dt014",2010-01-28,0,"male",313693.213763,447454.641024,2010
"143","Dt014",2010-01-29,0,"male",313695.093229,447456.216237,2010
"144","Dt014",2010-02-09,947,"male",313694.598084,447454.539754,2010
"145","Dt014",2010-02-11,0,"male",313698.169013,447458.04694,2010
"146","Dt014",2010-02-13,1320,"male",313694.838454,447455.096137,2010
"147","Dt014",2010-02-14,1020,"male",313699.166931,447456.080662,2010
"148","Dt014",2010-02-28,1536,"male",313699.656574,447459.604502,2010
"149","Dt014",2010-03-01,0,"male",313701.213347,447460.157541,2010
"150","Dt014",2010-03-02,1335,"male",313696.396014,447458.7745,2010
"151","Dt014",NA,0,"male",313704.081603,447461.854135,NA
"152","Dt015",2009-01-10,1304,"male",313817.230822,447627.359919,2009
"153","Dt015",2010-03-09,1310,"male",313831.114528,447656.349126,2010
"154","Dt018",2009-01-11,1205,"female",313692.774848,447498.508399,2009
"155","Dt019",2009-01-11,1301,"female",313807.154549,447167.99755,2009
"156","Dt019",2011-01-21,0,"female",313802.23698,447169.395557,2011
"157","Dt020",2009-01-11,1301,"male",313807.37208,447167.971144,2009
"158","Dt021",2009-01-11,1727,"female",313824.036303,447649.967826,2009
"159","Dt021",2009-01-19,1618,"female",313828.566151,447655.471193,2009
"160","Dt021",2010-02-01,0,"female",313828.548211,447654.616288,2010
"161","Dt021",2010-02-03,1409,"female",313827.960167,447648.98578,2010
"162","Dt021",2010-02-06,1634,"female",313828.546141,447653.73727,2010
"163","Dt021",2010-02-09,0,"female",313828.747443,447654.824339,2010
"164","Dt021",2010-02-10,1455,"female",313832.437741,447658.047219,2010
"165","Dt021",2010-02-15,1510,"female",313829.363843,447654.602851,2010
"166","Dt021",2010-02-17,1338,"female",313828.504961,447652.976361,2010
"167","Dt021",2010-02-21,1315,"female",313828.821921,447654.320392,2010
"168","Dt021",2010-03-07,0,"female",313829.380679,447655.306936,2010
"169","Dt021",2010-03-13,1150,"female",313829.726977,447656.470345,2010
"170","Dt021",2011-01-20,1100,"female",313829.564279,447656.659434,2011
"171","Dt021",2011-02-01,1235,"female",313829.299481,447655.92796,2011
"172","Dt021",2011-02-02,1205,"female",313820.472112,447648.175259,2011
"173","Dt021",2011-03-02,1150,"female",313829.49114,447656.727633,2011
"174","Dt021",2011-03-12,1230,"female",313832.513646,447656.684166,2011
"175","Dt021",2011-03-31,1430,"female",313828.14237,447655.059175,2011
"176","Dt021",2011-04-07,1530,"female",313829.835525,447656.521074,2011
"177","Dt021",2011-04-12,1430,"female",313829.187041,447649.426812,2011
"178","Dt021",2011-05-14,1450,"female",313828.602586,447655.272508,2011
"179","Dt021",2011-05-21,1140,"female",313829.552213,447655.387173,2011
"180","Dt021",2011-05-29,1520,"female",313826.573252,447649.53928,2011
"181","Dt021",2011-06-04,0,"female",313830.243978,447656.07573,2011
"182","Dt023",2009-01-12,1438,"female",313709.370053,447305.168423,2009
"183","Dt023",2009-01-13,847,"female",313711.821185,447315.452199,2009
"184","Dt023",2009-01-17,1156,"female",313708.901796,447304.422985,2009
"185","Dt023",2009-01-25,1021,"female",313708.650373,447323.460544,2009
"186","Dt023",2009-02-09,1120,"female",313708.781761,447307.09137,2009
"187","Dt023",2009-02-12,0,"female",313709.302528,447305.259383,2009
"188","Dt024",2009-01-12,1508,"female",313711.095069,447515.914464,2009
"189","Dt024",2009-02-15,1025,"female",313707.494172,447520.114945,2009
"190","Dt025",2009-01-12,1604,"female",313908.125822,447820.572923,2009
"191","Dt025",2009-01-29,1617,"female",313905.492938,447842.661774,2009
"192","Dt025",2009-02-03,1635,"female",313903.241734,447852.340953,2009
"193","Dt025",2009-02-05,1518,"female",313903.084129,447852.954483,2009
"194","Dt025",2009-02-11,1200,"female",313905.273961,447857.573045,2009
"195","Dt025",2009-02-13,1541,"female",313904.79789,447859.730943,2009
"196","Dt025",2009-02-14,1549,"female",313905.444818,447842.571988,2009
"197","Dt025",2009-02-15,1040,"female",313903.154806,447855.865376,2009
"198","Dt025",2010-02-04,1356,"female",313906.624997,447834.364653,2010
"199","Dt025",2010-02-08,1007,"female",313910.436926,447836.002839,2010
"200","Dt025",2010-02-13,1115,"female",313905.875555,447842.578588,2010
"201","Dt025",2010-03-04,1000,"female",313906.723448,447812.575638,2010
"202","Dt025",2010-03-08,1150,"female",313910.15664,447818.810874,2010
"203","Dt025",2010-03-12,1145,"female",313906.034931,447843.504374,2010
"204","Dt025",2010-03-14,0,"female",313909.75389,447811.628628,2010
"205","Dt025",2011-01-18,1205,"female",313913.865191,447835.479564,2011
"206","Dt025",2011-02-06,1215,"female",313904.325166,447857.622971,2011
"207","Dt025",2011-02-18,1300,"female",313911.304136,447833.096429,2011
"208","Dt025",2011-03-02,1020,"female",313910.243937,447833.0802,2011
"209","Dt025",2011-03-15,1110,"female",313910.40768,447813.182338,2011
"210","Dt025",2011-03-17,1605,"female",313905.712513,447842.910374,2011
"211","Dt025",2011-03-28,1550,"female",313912.02606,447827.482747,2011
"212","Dt025",2011-03-31,1550,"female",313909.370572,447834.514248,2011
"213","Dt025",2011-05-10,900,"female",313910.210354,447818.962246,2011
"214","Dt027",2009-01-12,1643,"male",313846.189914,448020.776694,2009
"215","Dt027",2009-01-24,1611,"male",313850.758042,448018.540261,2009
"216","Dt027",2009-01-29,1539,"male",313851.140383,448019.346257,2009
"217","Dt027",2009-01-31,1440,"male",313854.037444,448008.307085,2009
"218","Dt027",2009-02-01,1545,"male",313845.886877,448006.600446,2009
"219","Dt027",2009-02-04,1556,"male",313850.047405,448013.002497,2009
"220","Dt027",2009-02-05,1538,"male",313851.079716,448021.626862,2009
"221","Dt027",2009-02-06,0,"male",313846.143987,448020.302558,2009
"222","Dt028",2009-01-12,1732,"female",313804.568035,447623.303091,2009
"223","Dt028",2009-01-14,930,"female",313824.229873,447650.347972,2009
"224","Dt028",2009-02-01,1437,"female",313816.019865,447627.256795,2009
"225","Dt029",2009-01-16,1239,"female",313713.917634,447511.961899,2009
"226","Dt029",2010-01-19,0,"female",313696.430497,447484.845953,2010
"227","Dt029",2010-01-21,0,"female",313694.784519,447485.799657,2010
"228","Dt029",2010-03-04,915,"female",313704.361872,447462.634694,2010
"229","Dt029",2010-03-13,1400,"female",313705.474561,447469.459601,2010
"230","Dt030",2009-01-13,1043,"female",313897.17923,447755.035001,2009
"231","Dt030",2009-01-25,1500,"female",313896.163188,447742.423274,2009
"232","Dt030",2009-02-07,1358,"female",313904.421714,447765.432165,2009
"233","Dt030",2010-02-01,0,"female",313905.776529,447766.35004,2010
"234","Dt030",2010-02-02,0,"female",313891.025436,447735.115777,2010
"235","Dt030",2010-02-16,1104,"female",313886.365549,447732.418119,2010
"236","Dt033",2009-01-13,1342,"female",313693.645495,447369.537719,2009
"237","Dt033",2009-02-01,1726,"female",313695.082161,447371.379272,2009
"238","Dt033",2009-02-06,1205,"female",313697.256447,447355.351648,2009
"239","Dt033",2009-02-07,1555,"female",313693.516602,447369.629933,2009
"240","Dt033",2009-02-14,1406,"female",313697.519062,447360.462603,2009
"241","Dt033",2009-02-15,1237,"female",313693.830576,447350.397964,2009
"242","Dt033",2009-02-17,1748,"female",313699.041243,447343.246714,2009
"243","Dt033",2010-01-19,0,"female",313686.233481,447388.409892,2010
"244","Dt033",2010-01-21,0,"female",313687.366636,447385.024974,2010
"245","Dt033",2010-02-02,0,"female",313687.748234,447386.802118,2010
"246","Dt033",2010-02-18,0,"female",313693.616504,447369.783633,2010
"247","Dt033",2010-02-23,1005,"female",313689.272497,447371.411809,2010
"248","Dt033",2010-03-03,950,"female",313689.362492,447377.610663,2010
"249","Dt033",2010-03-07,0,"female",313697.713021,447360.639519,2010
"250","Dt033",2010-03-09,1145,"female",313695.026782,447377.033256,2010
"251","Dt033",2010-03-14,948,"female",313694.407844,447357.435628,2010
"252","Dt033",2011-01-19,1330,"female",313693.737282,447369.759833,2011
"253","Dt033",2011-01-21,1015,"female",313683.266072,447392.979358,2011
"254","Dt033",2011-01-30,946,"female",313693.295081,447374.139676,2011
"255","Dt033",2011-02-05,0,"female",313701.163939,447343.917469,2011
"256","Dt033",2011-02-06,1125,"female",313693.147373,447371.167416,2011
"257","Dt033",2011-02-07,1036,"female",313692.91989,447376.640387,2011
"258","Dt033",2011-02-21,1320,"female",313692.884644,447377.902812,2011
"259","Dt033",2011-03-09,1235,"female",313680.89369,447386.324016,2011
"260","Dt033",2011-03-12,1555,"female",313699.286865,447344.143699,2011
"261","Dt033",2011-03-22,1746,"female",313699.457707,447344.496998,2011
"262","Dt033",2011-03-28,1705,"female",313694.954769,447342.561191,2011
"263","Dt033",2011-03-31,1220,"female",313703.467636,447330.854653,2011
"264","Dt033",2011-04-03,0,"female",313704.053402,447330.321051,2011
"265","Dt033",2011-04-06,1100,"female",313697.332287,447354.758226,2011
"266","Dt033",2011-04-12,1130,"female",313706.523564,447327.336903,2011
"267","Dt033",2011-04-19,1340,"female",313706.35932,447329.318318,2011
"268","Dt033",2011-04-21,940,"female",313707.504121,447327.450703,2011
"269","Dt033",2011-04-22,800,"female",313695.707702,447363.623081,2011
"270","Dt033",2011-05-04,1545,"female",313704.142044,447330.792353,2011
"271","Dt033",2011-05-10,805,"female",313703.573557,447331.29105,2011
"272","Dt033",2011-05-13,1730,"female",313706.5342,447331.845975,2011
"273","Dt033",2011-05-14,1030,"female",313702.497091,447331.271344,2011
"274","Dt033",2011-05-17,1350,"female",313703.476667,447332.511211,2011
"275","Dt033",2011-05-25,930,"female",313700.927212,447340.829454,2011
"276","Dt034",2009-01-15,1249,"female",313804.850554,447623.920125,2009
"277","Dt034",2009-01-27,1637,"female",313806.403236,447624.600993,2009
"278","Dt034",2009-02-05,1420,"female",313807.536415,447622.231177,2009
"279","Dt034",2009-02-10,1348,"female",313815.539637,447628.241189,2009
"280","Dt034",2009-02-14,1522,"female",313806.310808,447624.331472,2009
"281","Dt034",2009-02-15,1244,"female",313806.381624,447624.405384,2009
"282","Dt034",2009-02-16,1451,"female",313867.697551,447683.958403,2009
"283","Dt035",2009-01-13,1317,"male",313712.197381,447514.112298,2009
"284","Dt038",2009-01-10,1158,"male",313711.879429,447515.024977,2009
"285","Dt038",2011-03-02,1215,"male",313694.684299,447511.692441,2011
"286","Dt041",2009-01-15,1231,"female",313734.902934,447543.536837,2009
"287","Dt041",2009-01-23,1625,"female",313730.16794,447545.799666,2009
"288","Dt043",2009-01-15,1324,"female",313890.918195,447732.05752,2009
"289","Dt044",2009-01-15,1550,"female",313713.493486,447514.437821,2009
"290","Dt044",2009-02-04,1200,"female",313712.796281,447514.746374,2009
"291","Dt044",2010-02-01,0,"female",313713.137757,447514.582874,2010
"292","Dt044",2011-01-21,1055,"female",313722.281401,447533.455194,2011
"293","Dt044",2011-01-24,1010,"female",313724.234346,447529.590468,2011
"294","Dt044",2011-02-01,1250,"female",313714.849536,447518.406146,2011
"295","Dt044",2011-02-14,1430,"female",313708.937172,447521.676347,2011
"296","Dt044",2011-02-18,1125,"female",313710.896894,447515.605878,2011
"297","Dt044",2011-03-12,1425,"female",313719.790399,447525.916148,2011
"298","Dt044",2011-05-02,1215,"female",313728.641052,447531.813845,2011
"299","Dt047",2009-01-17,1615,"female",313889.940544,447730.253697,2009
"300","Dt047",2009-01-18,1526,"female",313888.072917,447731.908668,2009
"301","Dt047",2009-01-27,1505,"female",313888.37709,447732.444022,2009
"302","Dt047",2009-01-29,1527,"female",313887.689247,447731.186009,2009
"303","Dt047",2009-02-14,1603,"female",313891.052271,447732.03808,2009
"304","Dt047",2010-01-30,0,"female",313888.343634,447735.360701,2010
"305","Dt047",2010-02-03,1057,"female",313887.667756,447733.090864,2010
"306","Dt047",2010-02-16,1400,"female",313886.243237,447731.720221,2010
"307","Dt047",2010-02-25,1450,"female",313887.77691,447725.169398,2010
"308","Dt047",2010-02-26,0,"female",313884.220362,447723.905881,2010
"309","Dt047",2010-02-27,0,"female",313885.435646,447723.956905,2010
"310","Dt047",2011-02-01,1215,"female",313890.371262,447735.25482,2011
"311","Dt047",2011-02-08,1550,"female",313888.934148,447730.491841,2011
"312","Dt047",2011-02-18,1510,"female",313890.803089,447728.557169,2011
"313","Dt047",2011-03-05,1400,"female",313888.366504,447732.40037,2011
"314","Dt047",2011-03-07,1215,"female",313888.152269,447733.80738,2011
"315","Dt047",2011-03-28,1520,"female",313887.171011,447732.871419,2011
"316","Dt050",2009-01-18,1500,"female",313909.015932,447790.083957,2009
"317","Dt050",2010-02-10,1505,"female",313910.006323,447796.873621,2010
"318","Dt050",2010-02-16,1545,"female",313908.122664,447791.506061,2010
"319","Dt050",2011-01-30,1045,"female",313909.340869,447781.311736,2011
"320","Dt050",2011-03-04,1335,"female",313908.384797,447781.269235,2011
"321","Dt050",2011-03-06,1510,"female",313905.338188,447767.196275,2011
"322","Dt050",2011-04-02,1430,"female",313909.545553,447795.742448,2011
"323","Dt050",2011-04-11,1130,"female",313908.367987,447790.07578,2011
"324","Dt056",2009-01-23,1102,"female",313690.306683,447433.736645,2009
"325","Dt056",2009-02-18,1200,"female",313700.934087,447446.254894,2009
"326","Dt056",2010-02-08,0,"female",313700.177935,447432.809439,2010
"327","Dt056",2010-02-10,0,"female",313700.293313,447441.303823,2010
"328","Dt056",2010-02-13,955,"female",313698.944776,447434.106259,2010
"329","Dt056",2010-02-18,0,"female",313696.903281,447434.134155,2010
"330","Dt056",2010-03-01,1044,"female",313700.203977,447441.046848,2010
"331","Dt056",2010-03-04,1200,"female",313700.528119,447443.518843,2010
"332","Dt056",2010-03-11,1405,"female",313698.18529,447434.196539,2010
"333","Dt056",2010-03-13,910,"female",313699.825459,447442.060742,2010
"334","Dt056",2011-01-27,1130,"female",313697.342323,447433.756256,2011
"335","Dt056",2011-04-07,1455,"female",313694.820576,447436.734073,2011
"336","Dt056",2011-05-01,1445,"female",313691.831224,447435.321786,2011
"337","Dt056",2011-05-11,0,"female",313698.412029,447431.685129,2011
"338","Dt056",2011-05-16,1340,"female",313690.793676,447436.631806,2011
"339","Dt056",2011-05-17,1547,"female",313688.973077,447442.233714,2011
"340","Dt056",2011-05-18,1305,"female",313697.128273,447434.200379,2011
"341","Dt056",2011-05-25,1055,"female",313700.104472,447449.831202,2011
"342","Dt056",2011-06-01,1645,"female",313700.805969,447443.642575,2011
"343","Dt057",2009-01-23,1518,"male",313690.925055,447376.423941,2009
"344","Dt057",2009-01-31,1652,"male",313692.289762,447380.895562,2009
"345","Dt057",2009-02-05,1600,"male",313694.934275,447374.46275,2009
"346","Dt057",2009-02-14,1230,"male",313690.000579,447376.177557,2009
"347","Dt057",2010-02-03,1525,"male",313693.070805,447379.565479,2010
"348","Dt057",2010-03-10,1100,"male",313690.356917,447377.424077,2010
"349","Dt057",2010-03-15,0,"male",313692.403494,447379.45494,2010
"350","Dt057",2011-02-03,1015,"male",313693.984884,447376.209461,2011
"351","Dt057",2011-03-18,1115,"male",313692.510941,447377.90761,2011
"352","Dt058",2009-01-23,1558,"female",313841.283706,447667.330501,2009
