"","id","date","time","sex","x","y","year"
"1059","Dt375",2011-04-16,0,"female",313849.443708,447678.773033,2011
"1060","Dt375",2011-05-04,0,"female",313795.699165,447440.662976,2011
"1061","Dt376",2011-02-02,0,"male",313849.400046,447675.475927,2011
"1062","Dt376",2011-02-17,1150,"male",313849.575473,447676.468013,2011
"1063","Dt376",2011-05-01,1030,"male",313839.744548,447669.318252,2011
"1064","Dt377",2011-02-02,0,"male",313850.199145,447675.270026,2011
"1065","Dt377",2011-02-08,1540,"male",313850.524729,447677.319234,2011
"1066","Dt377",2011-02-10,1130,"male",313851.294191,447677.383481,2011
"1067","Dt377",2011-02-12,1515,"male",313849.901815,447677.457683,2011
"1068","Dt377",2011-02-19,1540,"male",313851.216002,447676.419011,2011
"1069","Dt377",2011-03-06,1320,"male",313853.271206,447682.013008,2011
"1070","Dt377",2011-03-09,840,"male",313850.190129,447677.096369,2011
"1071","Dt377",2011-03-10,15,"male",313849.923956,447677.827496,2011
"1072","Dt377",2011-03-22,1630,"male",313850.368875,447677.607841,2011
"1073","Dt377",2011-03-26,1510,"male",313849.911814,447677.505207,2011
"1074","Dt379",2011-02-02,1423,"male",313839.726821,447669.286917,2011
"1075","Dt384",2011-02-04,1430,"male",313908.439444,447779.08121,2011
"1076","Dt384",2011-03-06,1510,"male",313905.338188,447767.196275,2011
"1077","Dt384",2011-03-08,1110,"male",313908.829928,447791.057034,2011
"1078","Dt384",2011-03-11,0,"male",313908.949645,447791.099432,2011
"1079","Dt384",2011-03-22,1515,"male",313909.719208,447783.857886,2011
"1080","Dt384",2011-04-03,1530,"male",313912.227425,447791.015089,2011
"1081","Dt384",2011-04-04,0,"male",313911.813306,447790.549185,2011
"1082","Dt384",2011-04-07,1550,"male",313909.312076,447788.32341,2011
"1083","Dt384",2011-04-17,1245,"male",313907.005875,447774.818622,2011
"1084","Dt384",2011-05-09,1505,"male",313912.744478,447789.004061,2011
"1085","Dt384",2011-06-04,0,"male",313902.945745,447780.622121,2011
"1086","Dt385",2011-02-05,0,"male",313703.969861,447345.692895,2011
"1087","Dt386",2011-02-05,0,"male",313705.115899,447346.040535,2011
"1088","Dt386",2011-02-21,0,"male",313714.754926,447343.434833,2011
"1089","Dt387",2011-02-05,0,"female",313703.611612,447342.01497,2011
"1090","Dt387",2011-04-21,1000,"female",313699.218166,447345.061276,2011
"1091","Dt389",2011-02-05,0,"male",313703.94056,447344.097923,2011
"1092","Dt389",2011-02-06,1105,"male",313700.585213,447343.861261,2011
"1093","Dt389",2011-03-02,1432,"male",313717.162787,447345.519197,2011
"1094","Dt389",2011-03-06,1053,"male",313715.025902,447343.039273,2011
"1095","Dt390",2011-02-05,0,"female",313704.791699,447344.961,2011
"1096","Dt391",2011-02-05,0,"male",313706.288466,447342.991043,2011
"1097","Dt392",2011-02-05,0,"female",313706.78883,447342.020867,2011
"1098","Dt394",2011-01-31,1515,"female",313713.284638,447348.125861,2011
"1099","Dt394",2011-02-05,0,"female",313702.469295,447345.702656,2011
"1100","Dt394",2011-03-02,1555,"female",313711.169159,447345.224763,2011
"1101","Dt395",2011-02-05,0,"female",313712.814536,447340.760203,2011
"1102","Dt395",2011-03-23,1255,"female",313720.163934,447342.924762,2011
"1103","Dt396",2011-02-05,0,"female",313711.959349,447340.595517,2011
"1104","Dt397",2011-02-05,0,"female",313713.053079,447347.065089,2011
"1105","Dt398",2011-02-05,0,"female",313714.70311,447341.987293,2011
"1106","Dt399",2011-02-05,0,"female",313716.362714,447343.340487,2011
"1107","Dt400",2011-02-05,0,"male",313717.543828,447344.060449,2011
"1108","Dt401",2011-02-05,0,"male",313698.09402,447343.483832,2011
"1109","Dt401",2011-02-06,1100,"male",313699.915232,447343.691804,2011
"1110","Dt401",2011-04-07,1255,"male",313700.830224,447343.744928,2011
"1111","Dt401",2011-05-11,810,"male",313692.796684,447340.117862,2011
"1112","Dt402",2011-02-05,0,"female",313714.690697,447342.470107,2011
"1113","Dt402",2011-02-17,1015,"female",313714.836741,447342.225239,2011
"1114","Dt403",2011-02-05,0,"male",313719.431455,447350.147526,2011
"1115","Dt403",2011-04-07,915,"male",313724.013665,447382.940512,2011
"1116","Dt403",2011-06-05,0,"male",313725.502077,447384.855275,2011
"1117","Dt404",2011-02-05,0,"female",313722.515936,447344.697225,2011
"1118","Dt405",2011-02-05,0,"male",313716.368435,447353.106486,2011
"1119","Dt406",2011-02-05,0,"male",313716.974916,447343.507919,2011
"1120","Dt406",2011-06-02,0,"male",313724.512804,447375.651852,2011
"1121","Dt407",2011-02-06,1110,"male",313703.415193,447342.562489,2011
"1122","Dt411",2011-02-12,1120,"male",313712.169504,447342.682136,2011
"1123","Dt411",2011-02-21,0,"male",313704.336251,447344.603248,2011
"1124","Dt411",2011-03-23,1255,"male",313720.124002,447342.894669,2011
"1125","Dt411",2011-04-25,1045,"male",313717.047363,447345.088378,2011
"1126","Dt419",2011-02-12,1520,"male",313827.6812,447653.874445,2011
"1127","Dt419",2011-05-15,1435,"male",313828.147773,447655.528961,2011
"1128","Dt421",2011-02-13,1245,"male",313849.007952,447679.328953,2011
"1129","Dt424",2011-02-14,1100,"male",313854.393211,447679.140001,2011
"1130","Dt426",2011-02-17,946,"female",313727.765013,447258.817025,2011
"1131","Dt426",2011-05-03,1005,"female",313741.745088,447256.950658,2011
"1132","Dt436",2011-02-18,1150,"male",313815.19447,447627.546311,2011
"1133","Dt436",2011-02-19,1540,"male",313851.285108,447676.40778,2011
"1134","Dt436",2011-04-11,1315,"male",313828.841629,447649.83429,2011
"1135","Dt436",2011-06-04,0,"male",313829.95069,447656.766006,2011
"1136","Dt445",2011-02-07,1608,"male",313762.151728,447424.831789,2011
"1137","Dt445",2011-02-20,1405,"male",313701.871466,447454.033649,2011
"1138","Dt445",2011-03-25,1400,"male",313742.096899,447448.024225,2011
"1139","Dt448",2011-02-21,1100,"female",313824.367892,447146.929639,2011
"1140","Dt448",2011-04-29,1030,"female",313824.901198,447147.110876,2011
"1141","Dt449",2011-02-21,1100,"male",313824.958973,447148.766743,2011
"1142","Dt450",2011-02-21,1100,"male",313827.608183,447147.27131,2011
"1143","Dt451",2011-02-21,1100,"female",313829.071389,447147.035976,2011
"1144","Dt451",2011-02-23,940,"female",313824.90659,447147.265397,2011
"1145","Dt451",2011-05-16,1230,"female",313824.617199,447146.381336,2011
"1146","Dt452",2011-02-21,1100,"female",313824.06021,447145.505857,2011
"1147","Dt455",2011-02-23,940,"male",313823.597702,447146.234136,2011
"1148","Dt456",2011-03-04,1100,"male",313738.707645,447437.439955,2011
"1149","Dt456",2011-03-08,1041,"male",313749.802748,447434.009132,2011
"1150","Dt456",2011-03-13,1340,"male",313736.049034,447435.525659,2011
"1151","Dt456",2011-03-22,1407,"male",313746.120746,447439.189257,2011
"1152","Dt456",2011-03-24,1430,"male",313745.902364,447438.829813,2011
"1153","Dt456",2011-03-29,1340,"male",313746.712154,447438.991457,2011
"1154","Dt456",2011-04-03,0,"male",313748.297995,447437.126123,2011
"1155","Dt456",2011-04-04,1310,"male",313745.880857,447438.163507,2011
"1156","Dt456",2011-04-12,1630,"male",313747.707631,447437.278703,2011
"1157","Dt465",2011-01-18,926,"male",313703.186624,447471.445395,2011
"1158","Dt465",2011-02-25,1020,"male",313702.221894,447457.407231,2011
"1159","Dt465",2011-03-01,946,"male",313703.726794,447450.011485,2011
"1160","Dt465",2011-04-02,1305,"male",313722.123652,447450.835653,2011
"1161","Dt465",2011-04-12,1220,"male",313719.150704,447454.454132,2011
"1162","Dt465",2011-05-04,0,"male",313787.045167,447440.892435,2011
"1163","Dt465",2011-05-09,1320,"male",313721.982946,447452.967523,2011
"1164","Dt465",2011-05-13,1055,"male",313691.832992,447487.146745,2011
"1165","Dt465",2011-05-17,1005,"male",313698.23485,447483.275921,2011
"1166","Dt465",2011-05-19,0,"male",313721.918029,447452.983264,2011
"1167","Dt465",2011-06-01,1130,"male",313724.924397,447456.092916,2011
"1168","Dt467",2011-02-07,1605,"female",313771.158331,447427.58122,2011
"1169","Dt467",2011-02-20,1310,"female",313770.920079,447427.914546,2011
"1170","Dt467",2011-02-23,1505,"female",313762.730627,447427.136612,2011
"1171","Dt467",2011-03-01,1021,"female",313762.98053,447428.904265,2011
"1172","Dt467",2011-03-04,1442,"female",313762.540804,447426.249495,2011
"1173","Dt467",2011-03-09,810,"female",313763.065471,447426.729945,2011
"1174","Dt467",2011-03-10,0,"female",313762.654435,447427.545815,2011
"1175","Dt467",2011-03-12,1435,"female",313762.1175,447427.646071,2011
"1176","Dt467",2011-03-20,1230,"female",313769.523974,447427.034334,2011
"1177","Dt467",2011-03-22,1230,"female",313760.826695,447428.105828,2011
"1178","Dt467",2011-03-24,1435,"female",313771.483185,447428.880622,2011
"1179","Dt467",2011-04-02,1255,"female",313769.406315,447428.271898,2011
"1180","Dt467",2011-04-10,1545,"female",313749.289531,447435.874766,2011
"1181","Dt467",2011-04-20,1155,"female",313758.899389,447427.976872,2011
"1182","Dt467",2011-05-15,1140,"female",313761.791237,447427.062339,2011
"1183","Dt467",2011-05-25,950,"female",313771.721689,447424.795721,2011
"1184","Dt477",2011-03-02,1502,"male",313701.822903,447454.007826,2011
"1185","Dt477",2011-03-22,1705,"male",313694.749836,447486.805233,2011
"1186","Dt478",2011-03-03,1255,"male",313692.821153,447497.475168,2011
"1187","Dt478",2011-05-09,1200,"male",313795.722838,447443.076979,2011
"1188","Dt482",2011-03-04,1020,"female",313713.632839,447348.00278,2011
"1189","Dt482",2011-03-06,1055,"female",313706.222751,447341.231781,2011
"1190","Dt482",2011-05-01,845,"female",313738.820222,447265.334283,2011
"1191","Dt487",2011-03-05,1250,"male",313881.307437,447693.067858,2011
"1192","Dt491",2011-03-06,1120,"female",313745.830949,447439.40366,2011
"1193","Dt491",2011-03-13,1435,"female",313735.495432,447435.236023,2011
"1194","Dt491",2011-03-19,1430,"female",313722.896844,447432.995886,2011
"1195","Dt491",2011-03-21,1355,"female",313745.791671,447439.455753,2011
"1196","Dt491",2011-03-23,1340,"female",313740.062266,447435.908074,2011
"1197","Dt491",2011-04-02,1650,"female",313746.325949,447439.138917,2011
"1198","Dt491",2011-04-03,0,"female",313748.347949,447437.123944,2011
"1199","Dt491",2011-04-26,1225,"female",313742.173941,447448.232075,2011
"1200","Dt491",2011-05-01,1430,"female",313745.273336,447440.129926,2011
"1201","Dt491",2011-05-03,1225,"female",313742.02201,447446.784003,2011
"1202","Dt491",2011-05-15,1400,"female",313746.04658,447439.381236,2011
"1203","Dt496",2011-03-02,0,"male",313871.325203,447683.392462,2011
"1204","Dt496",2011-03-06,1535,"male",313871.042285,447683.231002,2011
"1205","Dt496",2011-05-14,0,"male",313873.10675,447685.299042,2011
"1206","Dt496",2011-05-29,1540,"male",313864.188947,447685.867111,2011
"1207","Dt498",2011-03-06,1605,"female",313690.364802,447429.005062,2011
"1208","Dt498",2011-03-10,1623,"female",313688.905676,447426.927609,2011
"1209","Dt498",2011-03-17,1355,"female",313681.93537,447427.410948,2011
"1210","Dt498",2011-03-18,1520,"female",313689.058327,447428.328274,2011
"1211","Dt498",2011-05-04,1540,"female",313683.105408,447425.937852,2011
"1212","Dt501",2011-03-05,1415,"male",313700.135202,447441.468986,2011
"1213","Dt501",2011-03-08,1030,"male",313688.919965,447426.772573,2011
"1214","Dt501",2011-03-18,1520,"male",313689.058327,447428.328274,2011
"1215","Dt501",2011-03-22,1715,"male",313692.796077,447431.691809,2011
"1216","Dt501",2011-03-26,1245,"male",313694.404967,447435.863051,2011
"1217","Dt501",2011-05-02,1730,"male",313686.799024,447428.961923,2011
"1218","Dt501",2011-05-08,925,"male",313690.399948,447429.666717,2011
"1219","Dt501",2011-05-09,1555,"male",313690.115351,447428.161491,2011
"1220","Dt501",2011-05-21,1305,"male",313689.898947,447428.14541,2011
"1221","Dt501",2011-05-24,920,"male",313692.642503,447437.283873,2011
"1222","Dt501",2011-05-27,1200,"male",313683.184052,447454.40516,2011
"1223","Dt501",2011-05-28,0,"male",313682.878463,447453.686497,2011
"1224","Dt501",2011-06-03,0,"male",313683.172108,447455.356106,2011
"1225","Dt506",2011-03-09,750,"female",313809.119816,447448.382665,2011
"1226","Dt506",2011-03-11,1310,"female",313800.45704,447441.168404,2011
"1227","Dt506",2011-03-15,1400,"female",313809.463486,447449.190075,2011
"1228","Dt506",2011-03-25,1340,"female",313809.203006,447449.407767,2011
"1229","Dt506",2011-03-29,1330,"female",313808.911023,447448.374938,2011
"1230","Dt506",2011-04-10,1615,"female",313812.456846,447448.00786,2011
"1231","Dt506",2011-04-12,1300,"female",313804.169276,447444.760239,2011
"1232","Dt506",2011-04-17,1430,"female",313803.706175,447444.83143,2011
"1233","Dt506",2011-05-03,0,"female",313799.76905,447442.813527,2011
"1234","Dt506",2011-05-04,0,"female",313801.247658,447446.318327,2011
"1235","Dt506",2011-05-08,945,"female",313798.546473,447441.9729,2011
"1236","Dt517",2011-03-10,1640,"male",313829.761239,447147.231592,2011
"1237","Dt520",2011-03-11,1230,"male",313796.981698,447427.809698,2011
"1238","Dt520",2011-03-28,1335,"male",313799.023183,447440.09734,2011
"1239","Dt520",2011-05-03,0,"male",313799.953265,447439.911418,2011
"1240","Dt520",2011-05-17,1300,"male",313800.318633,447429.686573,2011
"1241","Dt521",2011-03-11,1238,"female",313801.327586,447440.863087,2011
"1242","Dt521",2011-04-04,1420,"female",313791.4118,447432.759083,2011
"1243","Dt521",2011-04-12,1420,"female",313787.924344,447426.21708,2011
"1244","Dt521",2011-05-03,0,"female",313798.767205,447438.283482,2011
"1245","Dt521",2011-05-04,0,"female",313789.52721,447447.822502,2011
"1246","Dt521",2011-05-09,1130,"female",313794.111185,447444.256242,2011
"1247","Dt523",2011-03-11,1350,"female",313771.924021,447425.936183,2011
"1248","Dt523",2011-04-29,1600,"female",313773.355771,447424.799786,2011
"1249","Dt523",2011-05-14,1530,"female",313772.092284,447428.29591,2011
"1250","Dt523",2011-06-01,1100,"female",313776.994762,447427.080026,2011
"1251","Dt524",2011-03-11,1350,"male",313771.95216,447425.981567,2011
"1252","Dt524",2011-03-22,1405,"male",313772.002313,447429.389948,2011
"1253","Dt524",2011-04-29,1539,"male",313780.695357,447417.534787,2011
"1254","Dt527",2009-02-18,1200,"male",313700.879121,447446.507612,2009
"1255","Dt527",2011-03-12,1440,"male",313762.272262,447427.712964,2011
"1256","Dt527",2011-05-08,1235,"male",313703.464825,447343.976531,2011
"1257","Dt527",2011-05-09,1220,"male",313797.85483,447440.968563,2011
"1258","Dt528",2011-03-17,0,"female",313740.997056,447259.549839,2011
"1259","Dt529",2011-03-17,0,"male",313740.909238,447260.342446,2011
"1260","Dt530",2011-03-17,0,"male",313740.47389,447256.768005,2011
"1261","Dt532",2011-03-17,0,"male",313744.0305,447261.236869,2011
"1262","Dt534",2011-03-17,0,"female",313741.25588,447261.717438,2011
"1263","Dt536",2011-03-19,1045,"male",313742.201403,447265.621002,2011
"1264","Dt537",2011-03-19,1115,"male",313743.963836,447269.090184,2011
"1265","Dt539",2011-03-19,1600,"male",313742.4748,447261.007816,2011
"1266","Dt542",2011-03-20,1040,"male",313746.998655,447267.6348,2011
"1267","Dt543",2011-03-20,0,"male",313740.645258,447260.327228,2011
"1268","Dt547",2011-03-20,1645,"male",313673.942575,447421.420676,2011
"1269","Dt550",2011-03-17,0,"male",313746.88872,447263.533846,2011
"1270","Dt550",2011-03-20,1650,"male",313746.388978,447267.464956,2011
"1271","Dt552",2011-03-21,0,"male",313746.90414,447265.263342,2011
"1272","Dt554",2011-03-21,0,"male",313740.230429,447257.402574,2011
"1273","Dt555",2011-03-21,0,"male",313739.45029,447257.381722,2011
"1274","Dt555",2011-03-24,1300,"male",313738.461787,447258.853044,2011
"1275","Dt556",2011-03-21,0,"male",313742.353322,447260.6225,2011
"1276","Dt560",2011-03-21,0,"male",313744.12403,447266.124561,2011
"1277","Dt560",2011-05-03,0,"male",313796.251391,447439.67003,2011
"1278","Dt563",2011-03-21,1440,"female",313722.670192,447448.755585,2011
"1279","Dt563",2011-03-28,1640,"female",313735.270587,447450.499984,2011
"1280","Dt563",2011-03-29,1150,"female",313727.18406,447444.434608,2011
"1281","Dt563",2011-04-27,1100,"female",313740.489737,447435.159834,2011
"1282","Dt563",2011-05-11,1625,"female",313730.774439,447450.193863,2011
"1283","Dt563",2011-05-16,0,"female",313735.398507,447455.258313,2011
"1284","Dt563",2011-05-18,1304,"female",313746.119848,447438.928933,2011
"1285","Dt563",2011-05-25,1040,"female",313726.479797,447451.058867,2011
"1286","Dt564",2011-03-21,1430,"male",313786.012736,447427.043994,2011
"1287","Dt565",2011-03-22,1050,"male",313738.973309,447258.565319,2011
"1288","Dt565",2011-03-26,1000,"male",313739.088952,447257.197452,2011
"1289","Dt566",2011-03-22,1050,"male",313739.077494,447258.056224,2011
"1290","Dt566",2011-04-29,1615,"male",313699.281568,447455.332887,2011
"1291","Dt567",2011-03-22,1050,"male",313739.326765,447258.296407,2011
"1292","Dt582",2011-02-21,1550,"male",313723.007739,447344.966233,2011
"1293","Dt582",2011-03-19,1100,"male",313745.643148,447267.206644,2011
"1294","Dt582",2011-04-09,910,"male",313745.839054,447268.848625,2011
"1295","Dt582",2011-04-16,1050,"male",313742.098178,447260.407139,2011
"1296","Dt583",2011-03-19,1230,"female",313727.946549,447270.862241,2011
"1297","Dt588",2011-03-24,1250,"male",313746.532855,447269.406312,2011
"1298","Dt589",2011-02-10,1445,"male",313700.843098,447343.48143,2011
"1299","Dt589",2011-02-20,1615,"male",313708.310867,447324.81424,2011
"1300","Dt589",2011-02-21,0,"male",313709.402779,447342.890588,2011
"1301","Dt589",2011-03-17,0,"male",313742.584455,447263.737308,2011
"1302","Dt589",2011-04-02,930,"male",313747.559559,447268.041757,2011
"1303","Dt589",2011-05-26,1125,"male",313747.365976,447268.863929,2011
"1304","Dt590",2011-03-24,1300,"male",313742.249577,447266.037705,2011
"1305","Dt592",2011-03-24,1745,"male",313743.459709,447265.359751,2011
"1306","Dt595",2011-03-25,1140,"male",313746.46459,447267.548936,2011
"1307","Dt596",2011-03-25,1220,"male",313739.470919,447257.278239,2011
"1308","Dt598",2011-03-25,1400,"male",313741.637705,447447.92861,2011
"1309","Dt603",2011-04-04,915,"male",313692.250022,447490.866181,2011
"1310","Dt603",2011-04-25,1620,"male",313659.132412,447478.951201,2011
"1311","Dt603",2011-05-03,1440,"male",313668.27596,447481.03684,2011
"1312","Dt603",2011-05-11,1230,"male",313698.583954,447510.095203,2011
"1313","Dt605",2011-03-28,1105,"male",313740.179528,447257.449329,2011
"1314","Dt609",2011-03-30,1000,"male",313746.51812,447267.608391,2011
"1315","Dt609",2011-05-03,1025,"male",313746.348114,447269.092665,2011
"1316","Dt610",2011-03-30,1005,"male",313747.232604,447269.301262,2011
"1317","Dt613",2011-03-30,1050,"male",313747.209703,447269.179829,2011
"1318","Dt613",2011-04-26,1010,"male",313738.72335,447258.073511,2011
"1319","Dt615",2011-04-02,945,"male",313739.265863,447257.979103,2011
"1320","Dt616",2011-04-02,1015,"male",313726.911797,447277.793515,2011
"1321","Dt616",2011-04-29,1130,"male",313738.429515,447258.281093,2011
"1322","Dt617",2011-04-02,935,"male",313744.124834,447264.661269,2011
"1323","Dt622",2011-04-03,800,"female",313696.641045,447369.388095,2011
"1324","Dt622",2011-04-04,800,"female",313690.201877,447371.526961,2011
"1325","Dt622",2011-04-26,1155,"female",313699.822877,447359.520496,2011
"1326","Dt622",2011-05-10,1110,"female",313686.628562,447386.652648,2011
"1327","Dt622",2011-05-13,1015,"female",313690.772662,447372.979205,2011
"1328","Dt622",2011-05-17,955,"female",313687.221498,447382.511707,2011
"1329","Dt623",2011-04-03,1020,"female",313711.065003,447396.153801,2011
"1330","Dt624",2011-01-21,1300,"female",313702.774348,447470.731217,2011
"1331","Dt624",2011-04-03,1445,"female",313703.671248,447471.261577,2011
"1332","Dt624",2011-05-11,1150,"female",313696.166137,447485.453739,2011
"1333","Dt624",2011-05-16,1320,"female",313737.003053,447446.820168,2011
"1334","Dt624",2011-05-25,1050,"female",313702.18321,447457.320591,2011
"1335","Dt627",2011-04-04,0,"female",313911.528804,447790.460781,2011
"1336","Dt628",2011-04-04,0,"female",313911.486435,447789.584125,2011
"1337","Dt629",2011-04-04,0,"female",313912.225735,447791.120791,2011
"1338","Dt629",2011-04-09,1140,"female",313911.501665,447790.458017,2011
"1339","Dt629",2011-04-12,1520,"female",313911.288117,447790.052484,2011
"1340","Dt630",2011-04-04,0,"female",313909.904571,447791.112463,2011
"1341","Dt631",2011-04-04,0,"male",313911.828573,447790.470653,2011
"1342","Dt632",2011-04-04,1315,"female",313770.509302,447426.621814,2011
"1343","Dt635",2011-04-07,1045,"male",313738.984605,447257.362376,2011
"1344","Dt636",2011-04-07,1220,"male",313742.327593,447262.550841,2011
"1345","Dt640",2011-04-09,920,"female",313743.362413,447265.547306,2011
"1346","Dt641",2011-04-09,1305,"male",313742.200039,447448.661703,2011
"1347","Dt641",2011-04-22,930,"male",313730.611357,447385.107282,2011
"1348","Dt642",2011-04-13,1440,"female",313753.826817,447429.88321,2011
"1349","Dt643",2011-04-10,1420,"female",313742.326863,447262.225203,2011
"1350","Dt643",2011-04-11,855,"female",313744.846367,447271.900705,2011
"1351","Dt644",2011-04-05,0,"female",313755.255735,447243.325875,2011
"1352","Dt644",2011-04-06,945,"female",313755.738729,447244.529735,2011
"1353","Dt645",2011-04-07,1230,"female",313729.0415,447381.307108,2011
"1354","Dt645",2011-04-22,1440,"female",313730.038256,447381.372571,2011
"1355","Dt646",2011-04-11,930,"male",313746.332784,447269.164117,2011
"1356","Dt651",2011-04-12,1640,"male",313793.168102,447419.516295,2011
"1357","Dt654",2011-04-14,1200,"male",313742.458708,447260.628378,2011
"1358","Dt657",2011-04-19,910,"male",313745.393614,447260.835458,2011
"1359","Dt661",2011-04-19,1135,"female",313735.111821,447454.678387,2011
"1360","Dt661",2011-05-08,1045,"female",313720.213761,447452.116992,2011
"1361","Dt664",2011-04-20,830,"female",313722.077192,447379.137188,2011
"1362","Dt667",2011-05-04,0,"male",313795.808422,447442.682948,2011
"1363","Dt667",2011-05-08,940,"male",313797.053551,447441.618258,2011
"1364","Dt668",2011-05-03,0,"male",313796.581101,447438.062469,2011
"1365","Dt668",2011-05-04,0,"male",313792.340207,447444.110193,2011
"1366","Dt669",2011-05-04,0,"female",313789.49281,447439.864996,2011
"1367","Dt670",2011-05-04,0,"female",313792.539222,447440.30867,2011
"1368","Dt671",2011-05-04,0,"female",313792.213823,447439.630204,2011
"1369","Dt672",2011-05-04,0,"male",313792.659242,447443.087002,2011
"1370","Dt673",2011-05-04,0,"female",313791.739425,447444.514552,2011
"1371","Dt673",2011-05-09,1130,"female",313793.129574,447444.201402,2011
"1372","Dt674",2011-05-04,0,"male",313789.367873,447443.880303,2011
"1373","Dt675",2011-05-04,0,"female",313788.739833,447444.724808,2011
"1374","Dt676",2011-05-05,1615,"male",313793.628745,447443.144066,2011
"1375","Dt678",2011-05-09,1130,"female",313797.477385,447441.436609,2011
"1376","Dt680",2011-05-09,140,"male",313799.130194,447440.853587,2011
"1377","Dt681",2011-04-07,1600,"female",313748.282712,447402.149865,2011
"1378","Dt687",2011-04-25,950,"male",313738.946015,447257.600883,2011
"1379","Dt687",2011-04-26,1010,"male",313738.227318,447257.607892,2011
"1380","Dt688",2011-04-21,1230,"female",313721.640508,447372.80076,2011
"1381","Dt688",2011-04-22,1210,"female",313722.454316,447374.06365,2011
"1382","Dt688",2011-06-02,0,"female",313724.744249,447375.395112,2011
"1383","Dt689",2011-05-11,1100,"female",313692.12811,447361.465919,2011
"1384","Dt690",2011-04-27,950,"female",313699.045754,447493.906203,2011
"1385","Dt690",2011-05-08,1050,"female",313695.759658,447502.19354,2011
"1386","Dt694",2011-05-25,940,"female",313771.580573,447428.764875,2011
"1387","Dt695",2011-05-14,1040,"female",313691.141758,447496.550628,2011
"1388","Dt695",2011-05-16,0,"female",313696.747042,447504.634697,2011
"1389","Dt695",2011-06-01,1335,"female",313691.138332,447497.295871,2011
"1390","Dt695",2011-06-04,0,"female",313691.144834,447485.922913,2011
"1391","Dt698",2011-05-01,1435,"female",313715.913486,447432.63235,2011
"1392","Dt703",2011-05-03,0,"female",313796.947013,447439.889527,2011
"1393","Dt704",2011-05-03,0,"female",313796.558635,447440.146827,2011
"1394","Dt705",2011-05-03,0,"female",313796.898345,447441.510833,2011
"1395","Dt706",2011-05-03,0,"female",313795.762347,447441.67401,2011
"1396","Dt707",2011-05-03,1625,"male",313799.818425,447437.992892,2011
"1397","Dt709",2011-05-03,1640,"male",313796.183177,447439.597989,2011
"1398","Dt709",2011-05-08,935,"male",313797.442773,447443.562989,2011
"1399","Dt712",2011-05-09,1330,"male",313753.918006,447431.657034,2011
"1400","Dt712",2011-06-01,910,"male",313753.534704,447429.375546,2011
"1401","Dt715",2011-05-11,950,"male",313739.000283,447257.385621,2011
"1402","Dt718",2011-05-14,0,"female",313870.849666,447683.543634,2011
"1403","Dt721",2011-05-14,0,"female",313876.150845,447686.443362,2011
"1404","Dt726",2011-05-25,1045,"female",313719.637549,447450.516745,2011
"1405","Dt726",2011-06-01,850,"female",313713.516217,447452.20044,2011
"1406","Dt729",2011-05-27,1200,"male",313685.354782,447456.216271,2011
"1407","Dt730",2011-05-27,1140,"female",313682.783653,447454.038839,2011
"1408","Dt730",2011-05-29,0,"female",313682.328678,447453.449275,2011
"1409","Dt735",2011-05-28,1051,"male",313686.03393,447456.569928,2011
"1410","Dt738",2011-06-01,1200,"male",313776.259816,447421.820535,2011
