"","id","dt","x_utm","y_utm"
"309","os19_36m",2019-06-09 08:22:54,698949.507631033,58270.47643216
"310","os19_36m",2019-06-09 12:34:24,698950.729581651,58268.2533781228
"311","os19_36m",2019-06-09 15:00:46,698952.043340359,58267.8124184843
"312","os19_37f",2019-06-08 08:54:15,698929.859579393,58263.5699580745
"313","os19_37f",2019-06-08 13:32:47,698928.164700242,58257.7813039045
"314","os19_37f",2019-06-08 16:01:44,698928.615220591,58255.8325601759
"315","os19_37f",2019-06-09 10:00:54,698922.319502347,58246.0476482611
"316","os19_37f",2019-06-09 12:47:14,698921.659921778,58245.1812272087
"317","os19_37f",2019-06-09 14:57:46,698922.126622243,58245.6746713017
"318","os19_38f",2019-06-08 13:23:08,698891.081830337,58588.797651875
"319","os19_38f",2019-06-08 17:25:23,698890.532467416,58588.4746984984
"320","os19_38f",2019-06-09 07:43:55,698890.308241456,58588.0152255386
"321","os19_38f",2019-06-09 11:45:20,698885.138955138,58578.6273387462
"322","os19_38f",2019-06-09 16:50:41,698890.983296486,58587.4919383621
"323","os19_38f",2019-06-10 08:28:09,698891.220715052,58588.7208115724
"324","os19_38f",2019-06-10 11:59:49,698890.035424513,58587.6667097359
"325","os19_38f",2019-06-10 14:38:46,698889.958645769,58587.7513968187
"326","os19_39m",2019-06-08 13:26:00,698889.77179689,58590.4543189328
"327","os19_39m",2019-06-08 17:31:58,698884.644081863,58587.7135958232
"328","os19_39m",2019-06-09 07:35:04,698885.987651834,58590.6606310249
"329","os19_39m",2019-06-09 11:30:48,698885.35857678,58591.6227031147
"330","os19_39m",2019-06-09 16:45:17,698882.705165648,58585.8668777993
"331","os19_39m",2019-06-10 08:31:15,698884.904707545,58587.4917472686
"332","os19_39m",2019-06-10 12:06:01,698883.893691025,58590.4756167876
"333","os19_39m",2019-06-10 14:45:31,698890.749609701,58596.9234568118
"334","os19_3m",2019-05-21 12:14:43,699024.043107369,58470.629910637
"335","os19_3m",2019-05-21 16:48:06,699023.004746938,58473.6430666297
"336","os19_3m",2019-05-22 07:50:34,699023.390903503,58473.5846305669
"337","os19_3m",2019-05-22 10:05:20,699023.690972086,58473.848965566
"338","os19_3m",2019-05-22 13:24:37,699023.515930805,58473.8108188639
"339","os19_3m",2019-05-22 16:37:35,699020.105290559,58475.1571890185
"340","os19_3m",2019-05-22 16:37:35,699020.105290559,58475.1571890185
"341","os19_3m",2019-05-23 08:26:06,699023.584079039,58474.0537438661
"342","os19_3m",2019-05-23 11:56:04,699020.500473026,58473.6853854798
"343","os19_3m",2019-05-23 16:36:02,699018.718115603,58473.8329105529
"344","os19_3m",2019-05-24 07:50:18,699025.918398093,58472.2338566005
"345","os19_3m",2019-05-24 10:10:49,699023.962247234,58471.8041533116
"346","os19_3m",2019-05-24 11:26:10,699023.046096361,58473.7252059673
"347","os19_3m",2019-05-24 16:45:47,699023.938536561,58472.5207643927
"348","os19_3m",2019-05-25 08:11:21,699021.806442328,58471.8877372875
"349","os19_3m",2019-05-25 10:44:12,699023.023097051,58473.2092697344
"350","os19_3m",2019-05-25 15:44:58,699022.905137163,58473.4856083036
"351","os19_3m",2019-05-26 08:16:19,699023.405020087,58473.7097093685
"352","os19_3m",2019-05-26 11:20:15,699024.271499364,58474.4783218894
"353","os19_3m",2019-05-26 15:09:22,699024.012185368,58470.9006499472
"354","os19_40f",2019-06-09 11:03:00,698881.74301487,58598.3916690664
"355","os19_40f",2019-06-09 17:20:55,698876.769561486,58589.672650427
"356","os19_40f",2019-06-10 08:41:01,698882.147898148,58597.5917577607
"357","os19_40f",2019-06-10 11:28:53,698885.838683506,58598.1875714747
"358","os19_40f",2019-06-10 16:48:22,698876.012688649,58591.3053344531
"359","os19_40f",2019-06-11 09:00:13,698876.135692013,58593.3465612998
"360","os19_40f",2019-06-11 09:34:09,698876.221608855,58593.4815503677
"361","os19_40f",2019-06-11 10:15:54,698876.216196273,58593.4717299721
"362","os19_40f",2019-06-11 11:02:05,698876.236243179,58593.4689861331
"363","os19_40f",2019-06-11 11:47:06,698880.033875352,58593.4050871904
"364","os19_40f",2019-06-11 15:34:28,698879.930434613,58594.4846932331
"365","os19_40f",2019-06-11 17:44:44,698876.708720491,58589.6187788493
"366","os19_40f",2019-06-12 08:55:21,698879.346818672,58589.9261621538
"367","os19_40f",2019-06-12 14:49:43,698876.304707898,58593.5827524414
"368","os19_41f",2019-06-09 11:11:23,698887.111457818,58597.8114374432
"369","os19_41f",2019-06-09 16:43:06,698886.525030193,58596.5779856907
"370","os19_41f",2019-06-10 07:50:10,698885.884985599,58598.2511065137
"371","os19_41f",2019-06-10 11:28:42,698885.846456101,58598.1830325456
"372","os19_41f",2019-06-10 16:20:40,698885.99370945,58598.2473820294
"373","os19_41f",2019-06-11 08:12:16,698885.985937547,58599.6955392815
"374","os19_41f",2019-06-11 11:22:22,698877.157529318,58598.8514122622
"375","os19_41f",2019-06-11 15:14:44,698878.113284144,58598.005192131
"376","os19_42m",2019-06-10 07:45:00,698882.55532467,58596.1441474172
"377","os19_42m",2019-06-10 11:55:11,698879.967212312,58595.9136062494
"378","os19_42m",2019-06-10 16:36:41,698880.209268513,58595.8004263087
"379","os19_42m",2019-06-11 08:10:14,698882.858167116,58594.9306591205
"380","os19_42m",2019-06-11 10:45:07,698879.958207655,58596.4572005433
"381","os19_42m",2019-06-11 15:12:32,698880.151646657,58598.995936801
"382","os19_43m",2019-06-10 09:49:00,698887.374247602,58609.2306965264
"383","os19_43m",2019-06-10 12:09:38,698885.989304086,58606.7876738703
"384","os19_43m",2019-06-10 16:28:07,698885.098408939,58603.0970227098
"385","os19_43m",2019-06-11 08:01:00,698886.920779582,58608.8691716925
"386","os19_43m",2019-06-11 10:30:03,698886.556878049,58608.9929821661
"387","os19_43m",2019-06-11 15:39:18,698890.006246976,58608.5181896949
"388","os19_43m",2019-06-12 08:42:26,698887.594356492,58609.5866409628
"389","os19_43m",2019-06-12 11:21:27,698887.919671638,58610.3748502425
"390","os19_43m",2019-06-12 14:07:58,698885.748836683,58603.4144457445
"391","os19_43m",2019-06-12 15:18:04,698885.489360723,58602.0142278294
"392","os19_44f",2019-06-11 08:45:59,698876.205169411,58593.4843904197
"393","os19_44f",2019-06-11 09:33:26,698875.469131811,58592.1330550383
"394","os19_44f",2019-06-11 09:46:59,698875.456663674,58592.1294436446
"395","os19_44f",2019-06-11 10:16:59,698877.369063829,58592.7492924039
"396","os19_44f",2019-06-11 11:02:32,698877.693132626,58593.2758050865
"397","os19_44f",2019-06-11 11:55:10,698876.198361038,58593.4454691539
"398","os19_44f",2019-06-11 12:54:04,698876.161303237,58593.3904098261
"399","os19_44f",2019-06-11 13:40:49,698876.169010957,58592.6735140673
"400","os19_44f",2019-06-11 14:15:33,698875.483153006,58592.0863871561
"401","os19_44f",2019-06-11 15:28:50,698875.452872002,58592.0262453748
"402","os19_44f",2019-06-11 15:56:58,698875.467236547,58592.1139868952
"403","os19_44f",2019-06-11 17:49:47,698877.834333408,58595.2382216125
"404","os19_44f",2019-06-12 08:35:31,698876.968164668,58591.1979920071
"405","os19_44f",2019-06-12 10:30:40,698876.085895293,58593.6562510775
"406","os19_44f",2019-06-12 11:31:24,698876.299660988,58593.583938824
"407","os19_44f",2019-06-12 12:16:27,698876.304621155,58593.5888688366
"408","os19_44f",2019-06-12 14:00:31,698876.30162607,58593.581456925
"409","os19_44f",2019-06-12 14:48:57,698876.302588518,58593.5810982176
"410","os19_44f",2019-06-12 17:13:01,698875.915559056,58593.540934224
"411","os19_44f",2019-06-13 07:40:33,698875.199946652,58594.215718216
"412","os19_44f",2019-06-13 13:42:19,698877.341145136,58598.5329101404
"413","os19_44f",2019-06-13 16:41:25,698878.115670871,58598.0062274024
"414","os19_44f",2019-06-14 08:50:22,698876.746871126,58598.941575994
"415","os19_44f",2019-06-14 11:44:06,698877.424421325,58598.7101090517
"416","os19_44f",2019-06-14 16:12:26,698879.869085519,58596.8083512934
"417","os19_44f",2019-06-15 08:46:21,698877.214194434,58596.3225927491
"418","os19_44f",2019-06-15 11:49:03,698876.921965599,58596.5651454623
"419","os19_44f",2019-06-15 15:41:00,698876.284104963,58597.6625933623
"420","os19_44f",2019-06-16 09:00:32,698876.420979909,58593.579429203
"421","os19_44f",2019-06-16 15:27:46,698877.992437979,58597.0127575994
"422","os19_45f",2019-06-13 08:12:00,698910.475336539,58588.0586053007
"423","os19_45f",2019-06-13 12:37:57,698913.525524846,58588.6476112256
"424","os19_45f",2019-06-13 16:20:54,698914.022438455,58588.4619796982
"425","os19_45f",2019-06-14 08:45:37,698913.36615748,58589.1404198645
"426","os19_45f",2019-06-14 11:38:04,698908.286481508,58593.3542601197
"427","os19_45f",2019-06-14 16:07:16,698908.314093121,58593.2125201235
"428","os19_45f",2019-06-15 08:42:45,698905.474050703,58593.7342444583
"429","os19_45f",2019-06-15 11:39:42,698905.88921993,58594.573941646
"430","os19_45f",2019-06-15 15:24:06,698908.399526241,58592.8259966451
"431","os19_45f",2019-06-16 08:49:14,698911.171165509,58587.2398484689
"432","os19_45f",2019-06-16 10:59:49,698910.457145113,58588.1199246094
"433","os19_45f",2019-06-16 15:06:55,698910.508263968,58588.6483592011
"434","os19_45f",2019-06-17 08:25:40,698913.164096287,58588.718007767
"435","os19_45f",2019-06-17 12:39:43,698912.286404142,58593.0540957133
"436","os19_45f",2019-06-17 16:24:15,698905.663187868,58593.8576845145
"437","os19_45f",2019-06-17 17:00:44,698905.663401121,58593.8568127622
"438","os19_45f",2019-06-18 07:31:12,698907.590739875,58595.5480090433
"439","os19_45f",2019-06-18 11:13:44,698905.717294833,58594.613783645
"440","os19_45f",2019-06-18 12:28:00,698905.914099436,58595.0639444014
"441","os19_45f",2019-06-18 16:06:13,698906.183490371,58594.7398906002
"442","os19_46f",2019-06-13 09:25:47,699043.757118834,58441.9761228645
"443","os19_46f",2019-06-13 16:10:23,699046.770540273,58440.6177796249
"444","os19_46f",2019-06-14 08:47:20,699053.139904838,58451.8318759561
"445","os19_46f",2019-06-14 11:12:03,699049.733922875,58452.0587555959
"446","os19_46f",2019-06-14 17:27:09,699049.628848486,58452.6803496305
"447","os19_46f",2019-06-15 07:35:00,699051.34602324,58449.3186872424
"448","os19_46f",2019-06-15 11:30:25,699039.316284472,58443.7470845738
"449","os19_46f",2019-06-15 15:06:48,699043.340653148,58445.2910144929
"450","os19_46f",2019-06-16 07:46:38,699042.577582933,58445.1203862175
"451","os19_46f",2019-06-16 10:30:29,699046.427701231,58449.5402513047
"452","os19_46f",2019-06-16 16:45:39,699046.602153966,58448.7625479413
"453","os19_46f",2019-06-17 07:48:08,699041.353050855,58443.1756583207
"454","os19_46f",2019-06-17 09:15:42,699043.833925041,58442.0277373371
"455","os19_46f",2019-06-17 09:52:48,699044.016567354,58442.221437979
"456","os19_46f",2019-06-17 12:12:02,699049.072831815,58440.4289740744
"457","os19_46f",2019-06-17 12:26:00,699050.190044802,58444.9590671199
"458","os19_46f",2019-06-17 14:51:05,699049.863571076,58445.6124697428
"459","os19_47m",2019-06-14 11:57:34,698876.779457178,58592.1756571491
"460","os19_47m",2019-06-14 16:13:45,698879.796528002,58592.6545746816
"461","os19_47m",2019-06-15 08:58:46,698879.911547674,58591.6495239174
"462","os19_47m",2019-06-15 11:47:53,698878.769254212,58591.0522819741
"463","os19_47m",2019-06-15 11:57:31,698873.712574422,58590.9738232317
"464","os19_47m",2019-06-15 16:06:09,698878.279760499,58590.9158242957
"465","os19_47m",2019-06-16 09:00:24,698879.388840323,58591.9042871476
"466","os19_47m",2019-06-16 10:54:24,698876.982135195,58592.1109261757
"467","os19_47m",2019-06-16 15:22:02,698879.054537089,58594.1745379031
"468","os19_48m",2019-06-16 12:17:53,698915.322699403,58582.453500671
"469","os19_48m",2019-06-16 15:08:36,698911.878463754,58579.9261736211
"470","os19_48m",2019-06-17 08:39:29,698916.629694901,58580.3536067682
"471","os19_48m",2019-06-17 12:38:23,698915.371846679,58585.8305761303
"472","os19_48m",2019-06-17 16:50:32,698912.161063852,58579.483106439
"473","os19_48m",2019-06-18 07:49:33,698916.306145694,58581.1684730954
"474","os19_48m",2019-06-18 11:17:15,698916.079722459,58580.9444881501
"475","os19_48m",2019-06-18 15:58:42,698916.797226497,58581.7400890246
"476","os19_49m",2019-06-16 12:47:03,699048.561697679,58443.8311441782
"477","os19_49m",2019-06-16 16:46:18,699048.595983636,58443.8058495401
"478","os19_49m",2019-06-17 07:43:04,699048.617925691,58443.8250921232
"479","os19_49m",2019-06-17 12:02:15,699048.67575051,58443.7921018719
"480","os19_49m",2019-06-17 15:08:49,699041.017924349,58448.3570133472
"481","os19_4m",2019-05-21 13:26:20,698999.680298936,58480.2148702304
"482","os19_4m",2019-05-21 17:08:05,698995.903810409,58479.6527224318
"483","os19_4m",2019-05-22 08:05:56,698998.402056229,58481.1774560974
"484","os19_4m",2019-05-22 09:50:32,698998.289740669,58480.6902286631
"485","os19_4m",2019-05-22 13:43:04,698997.984979212,58479.3660448967
"486","os19_4m",2019-05-22 18:17:55,698993.722741395,58478.6877177591
"487","os19_4m",2019-05-23 08:46:44,698998.737894827,58481.0774115158
"488","os19_4m",2019-05-23 10:44:22,698998.109074218,58479.9429278228
"489","os19_4m",2019-05-23 12:02:24,698997.464853473,58478.8295137193
"490","os19_4m",2019-05-23 16:47:00,698996.209182846,58477.2063421704
"491","os19_4m",2019-05-24 07:55:14,698997.991012187,58479.2027155561
"492","os19_4m",2019-05-24 12:26:59,699003.52053175,58483.0169579076
"493","os19_4m",2019-05-24 17:18:06,699003.355541746,58484.932352386
"494","os19_4m",2019-05-25 08:38:34,698998.504704975,58480.1767905983
"495","os19_4m",2019-05-25 11:07:13,699000.836314663,58480.2951666316
"496","os19_4m",2019-05-25 16:57:41,698995.250982336,58477.2773117317
"497","os19_4m",2019-05-26 08:25:12,698993.227392406,58481.6241094158
"498","os19_4m",2019-05-26 11:37:54,698995.034286766,58480.9757004814
"499","os19_4m",2019-05-26 16:39:39,698995.077226387,58482.2509701946
"500","os19_4m",2019-05-27 08:40:54,698995.117079958,58481.5960121865
"501","os19_4m",2019-05-27 10:58:13,698995.134815146,58481.6563300889
"502","os19_4m",2019-05-27 11:32:26,699000.438626612,58480.72115002
"503","os19_4m",2019-05-27 12:48:28,699000.999133968,58478.6266315683
"504","os19_4m",2019-05-27 16:40:28,698997.753844839,58479.9575510498
"505","os19_4m",2019-05-28 08:05:57,698995.479798955,58478.4415299932
"506","os19_4m",2019-05-28 11:20:01,698996.973969738,58481.1022248726
"507","os19_4m",2019-05-28 15:50:11,698993.755164854,58482.1638252121
"508","os19_4m",2019-05-29 08:40:02,698993.901953849,58481.3254535577
"509","os19_50f",2019-06-19 13:00:13,698928.043756254,58416.5147072734
"510","os19_50f",2019-06-19 17:01:02,698927.805536901,58412.3619319592
"511","os19_50f",2019-06-20 07:42:35,698927.505855118,58411.497645076
"512","os19_50f",2019-06-20 11:22:58,698926.23071548,58411.7516793857
"513","os19_50f",2019-06-20 15:03:44,698926.818078101,58411.6424548296
"514","os19_50f",2019-06-21 08:15:43,698928.408974252,58412.8857276696
"515","os19_50f",2019-06-21 12:34:25,698927.71408094,58412.3913937811
"516","os19_50f",2019-06-21 16:19:18,698927.705980207,58412.3658965275
"517","os19_50f",2019-06-22 08:06:49,698927.550004298,58413.5797635391
"518","os19_50f",2019-06-22 11:10:33,698927.992173182,58412.971325243
"519","os19_50f",2019-06-22 15:21:13,698927.988315296,58413.0644989097
"520","os19_50f",2019-06-23 08:00:00,698926.648104603,58411.9293034608
"521","os19_50f",2019-06-23 08:45:57,698927.17042756,58411.7407357116
"522","os19_50f",2019-06-23 11:23:35,698926.762118158,58411.9356695639
"523","os19_50f",2019-06-23 16:06:38,698927.801383484,58410.6824690845
"524","os19_50f",2019-06-24 07:57:32,698926.801128006,58411.8454232512
"525","os19_50f",2019-06-24 11:22:30,698927.173166362,58411.7411722796
"526","os19_50f",2019-06-24 14:44:24,698927.172346336,58411.7473053317
"527","os19_50f",2019-06-25 07:58:02,698928.461416314,58412.3509404326
"528","os19_51f",2019-06-20 07:40:40,698927.640229213,58413.4184451525
"529","os19_51f",2019-06-20 11:22:20,698927.334103026,58413.4865482861
"530","os19_51f",2019-06-20 15:04:44,698926.856334931,58412.6535702732
"531","os19_51f",2019-06-21 08:20:21,698921.697014666,58411.7617478462
"532","os19_51f",2019-06-21 12:36:56,698917.894698857,58411.7534893589
"533","os19_51f",2019-06-21 16:20:58,698917.887276895,58411.7658866828
"534","os19_51f",2019-06-22 11:12:42,698927.744707417,58412.5583302813
"535","os19_51f",2019-06-22 15:18:44,698920.91108695,58414.1704837489
"536","os19_51f",2019-06-23 08:02:43,698915.312144871,58416.160116011
"537","os19_51f",2019-06-23 08:48:05,698915.299091634,58416.1303989997
"538","os19_51f",2019-06-23 11:24:36,698915.302527715,58416.0955867607
"539","os19_51f",2019-06-23 16:02:50,698915.36737346,58416.1114266068
"540","os19_51f",2019-06-24 07:55:21,698915.283381173,58416.101751071
"541","os19_51f",2019-06-24 11:24:30,698915.264934993,58416.1103031682
"542","os19_51f",2019-06-24 14:46:16,698915.238117904,58416.0972510142
"543","os19_51f",2019-06-25 08:09:11,698921.681454884,58414.7601162812
"544","os19_52f",2019-06-21 12:13:22,698971.863420062,58404.8714696941
"545","os19_52f",2019-06-21 16:25:57,698974.890735308,58405.635116958
"546","os19_52f",2019-06-22 08:40:50,698980.593136102,58405.5193355094
"547","os19_52f",2019-06-22 11:21:27,698981.734922689,58396.9581708536
"548","os19_52f",2019-06-22 15:24:32,698981.760719175,58397.0277518909
"549","os19_52f",2019-06-23 07:53:13,698979.144978772,58397.0757273918
"550","os19_52f",2019-06-23 11:12:19,698973.316370453,58395.3500422133
"551","os19_52f",2019-06-23 15:55:19,698974.121954736,58396.0255387864
"552","os19_52f",2019-06-24 08:05:19,698982.063866701,58394.875934534
"553","os19_52f",2019-06-24 11:15:02,698980.609465361,58392.9749456267
"554","os19_52f",2019-06-24 14:39:06,698975.410764647,58392.0250692159
"555","os19_52f",2019-06-25 08:17:00,698974.099452642,58396.0163253137
"556","os19_5f",2019-05-22 10:30:02,699029.298384892,58478.885519423
"557","os19_5f",2019-05-22 13:36:03,699032.190514897,58469.5119410576
"558","os19_5f",2019-05-22 17:50:11,699028.058736204,58468.337590583
"559","os19_5f",2019-05-23 08:36:12,699035.760600864,58461.6315232197
"560","os19_5f",2019-05-23 11:51:14,699024.044689534,58471.0283201153
"561","os19_5f",2019-05-23 16:40:48,699032.574664968,58466.0984586805
"562","os19_5f",2019-05-24 07:38:55,699035.601080872,58467.5683703203
"563","os19_5f",2019-05-24 11:35:28,699034.057787773,58463.3131971809
"564","os19_5f",2019-05-24 16:39:22,699030.101272548,58468.0970226374
"565","os19_5f",2019-05-25 08:20:57,699030.151245045,58468.0815174937
"566","os19_5f",2019-05-25 10:57:59,699028.414452685,58466.0696505825
"567","os19_5f",2019-05-25 15:35:57,699028.633958984,58465.4981960984
"568","os19_5f",2019-05-25 15:55:36,699028.676990696,58465.4953358894
"569","os19_5f",2019-05-26 08:13:54,699028.834897536,58465.357281369
"570","os19_5f",2019-05-26 11:15:23,699029.451762967,58464.8414629625
"571","os19_5f",2019-05-26 15:15:23,699028.652501867,58463.5897855219
"572","os19_6f",2019-05-22 10:36:27,698968.403356986,58546.3865666949
"573","os19_6f",2019-05-22 13:24:57,698968.295880067,58548.4702801154
"574","os19_6f",2019-05-22 15:35:50,698966.040365218,58550.6303641649
"575","os19_6f",2019-05-22 17:03:47,698966.037247885,58550.5244828776
"576","os19_6f",2019-05-23 08:00:36,698968.291069837,58544.6753160559
"577","os19_6f",2019-05-23 12:54:34,698954.73763102,58555.3800034532
"578","os19_6f",2019-05-23 16:33:05,698952.283169183,58556.8588650588
"579","os19_6f",2019-05-23 17:31:56,698952.601241529,58555.5867223021
"580","os19_6f",2019-05-23 18:17:21,698952.600249604,58555.5844454673
"581","os19_6f",2019-05-24 07:43:27,698952.737821656,58555.4403645239
"582","os19_6f",2019-05-24 10:32:49,698953.381107497,58555.8077318601
"583","os19_6f",2019-05-24 14:02:28,698952.35840788,58556.6877675467
"584","os19_7m",2019-05-22 11:13:04,698971.439070608,58529.7542295833
"585","os19_7m",2019-05-22 13:34:06,698974.320943878,58531.9170487147
"586","os19_7m",2019-05-22 17:20:00,698971.44678073,58529.8092642881
"587","os19_7m",2019-05-23 08:02:19,698971.408388645,58531.2171996934
"588","os19_7m",2019-05-23 11:31:47,698971.386466624,58531.7884093952
"589","os19_7m",2019-05-23 16:53:42,698971.990418456,58530.3314245001
"590","os19_7m",2019-05-24 07:29:55,698970.392377741,58529.9512940236
"591","os19_7m",2019-05-24 11:26:44,698971.723984118,58530.5084499381
"592","os19_7m",2019-05-24 14:08:39,698970.93559586,58529.3691062249
"593","os19_8m",2019-05-23 10:07:06,699022.754237926,58520.1998799762
"594","os19_8m",2019-05-23 17:28:17,699021.809220897,58519.3897287563
"595","os19_8m",2019-05-24 07:31:21,699023.560158405,58518.9101994315
"596","os19_8m",2019-05-24 08:40:25,699022.882064544,58518.9716711399
"597","os19_8m",2019-05-24 16:25:48,699021.369493689,58520.0755307263
"598","os19_8m",2019-05-25 07:56:38,699021.205922591,58520.4246174427
"599","os19_8m",2019-05-25 11:16:33,699020.926167295,58518.6503663312
"600","os19_8m",2019-05-25 15:00:24,699022.61941278,58519.5824367033
"601","os19_8m",2019-05-26 10:44:58,699019.28430647,58518.8583028804
"602","os19_8m",2019-05-26 17:03:14,699021.566621784,58519.7337833106
"603","os19_8m",2019-05-27 08:30:42,699022.734794064,58518.8589058806
"604","os19_8m",2019-05-27 11:09:43,699023.937443529,58513.72868596
"605","os19_8m",2019-05-27 14:40:51,699028.244809873,58513.8080298083
"606","os19_9f",2019-05-24 10:30:27,699011.615593098,58530.654180215
"607","os19_9f",2019-05-24 15:53:39,699013.345730684,58530.9155195312
"608","os19_9f",2019-05-25 07:46:22,699015.92294958,58528.583350075
"609","os19_9f",2019-05-25 11:28:44,699016.73520973,58530.1950732864
"610","os19_9f",2019-05-25 15:38:23,699016.476430556,58533.2119069391
"611","os19_9f",2019-05-26 07:45:53,699017.647376675,58522.4818081431
"612","os19_9f",2019-05-26 09:44:19,699005.602674397,58527.0132458039
"613","os19_9f",2019-05-26 12:52:58,699005.99906341,58527.1256406959
"614","os19_9f",2019-05-26 15:38:35,699006.001495078,58527.1168945241
"615","os19_9f",2019-05-26 17:07:19,699005.923968041,58527.0535800295
"616","os19_9f",2019-05-27 08:21:12,699018.042561957,58523.8913196448
"617","os19_9f",2019-05-27 11:12:16,699018.081002862,58523.1849070071
"618","os19_9f",2019-05-27 14:48:03,699017.944621153,58521.3859644519
